matchId,squadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
113910503,806,57.0,6.0,57.0,6.0,1.0,4.0,0.0,0.0,1.0,52.0,68.0,42.0,2.0,2.0,9.0,11.0,57.0,85.0,16.0,63.0,27.0,52.0,5.0,53.0,63.0,6.0,52.0,5.0,57.0,38.0,10.0,9.0,12.0,11.0,4.0,33.0,247.5,15.0,0.0,57.0,6.0,62.0,31.0,5.0,53.0,0.0,60.0,13.0,2.0,92.0,92.0,61.95652173913043,55.434782608695656,6.521739130434774
113910503,8119,52.0,7.0,52.0,7.0,5.0,1.0,0.0,0.0,1.0,54.0,63.0,49.0,4.0,4.0,13.0,17.0,57.0,74.0,17.0,53.0,27.0,49.0,2.0,49.0,59.0,8.0,49.0,2.0,51.0,35.0,9.0,7.0,11.0,12.0,4.0,13.0,275.5,12.0,0.0,61.0,8.0,53.0,31.0,2.0,47.0,0.0,54.0,15.0,1.0,92.0,92.0,55.434782608695656,61.95652173913043,-6.521739130434774
