matchId,squadId,oppSquadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,quartersPlayed,rebounds,tossUpWin,turnovers
95630102,803,804,80019,1,0,2,0,0,0,0,0,0,0,3,0,1,3,0,3,0,15,0,0,1,0,0,0,1,1,0,3
95630102,803,804,80019,2,0,0,0,0,0,5,1,0,1,3,0,1,8,4,4,0,15,0,0,0,0,1,0,1,0,0,3
95630102,803,804,80019,3,0,1,0,0,0,6,0,0,0,8,0,2,2,0,2,0,15,0,0,0,1,0,0,1,0,0,1
95630102,803,804,80019,4,0,1,0,0,0,5,0,0,0,3,1,2,8,0,8,1,15,0,0,0,0,0,0,1,0,0,1
95630102,803,804,80094,1,0,0,0,0,0,6,2,0,0,6,0,1,0,0,0,0,15,0,0,0,0,2,0,1,0,0,1
95630102,803,804,80094,2,0,0,0,0,0,5,2,0,0,6,0,2,0,0,0,0,15,0,1,0,0,3,0,1,0,0,0
95630102,803,804,80094,3,0,0,0,0,0,6,1,0,0,5,0,0,0,0,0,0,15,0,0,0,1,1,1,1,0,0,1
95630102,803,804,80094,4,0,1,0,0,0,10,1,0,0,4,0,3,0,0,0,0,15,0,0,0,0,1,0,1,0,0,2
95630102,803,804,80098,1,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,15,0,1,0,0,5,0,1,1,0,0
95630102,803,804,80098,2,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,15,0,2,0,0,5,1,1,1,0,0
95630102,803,804,80098,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630102,803,804,80098,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630102,803,804,80099,1,0,1,0,0,0,0,1,1,1,1,3,1,0,0,0,2,15,0,1,0,0,2,0,1,1,0,1
95630102,803,804,80099,2,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,15,0,0,0,0,5,0,1,0,0,0
95630102,803,804,80099,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,15,0,1,0,0,2,1,1,0,0,0
95630102,803,804,80099,4,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,15,0,0,0,0,2,0,1,1,0,0
95630102,803,804,80109,1,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,15,0,0,0,0,3,1,1,0,0,0
95630102,803,804,80109,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,2,0,1,0,0,0
95630102,803,804,80109,3,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,15,0,0,0,0,1,0,1,0,0,0
95630102,803,804,80109,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15,0,0,0,1,1,0,1,0,0,0
95630102,803,804,80111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630102,803,804,80111,2,1,0,0,0,0,0,0,0,0,1,0,0,7,1,6,0,15,0,0,2,0,0,1,1,2,0,1
95630102,803,804,80111,3,0,0,0,0,0,0,0,0,0,0,0,0,10,1,9,0,15,0,0,0,0,0,0,1,0,0,1
95630102,803,804,80111,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,15,0,0,0,0,0,0,1,0,0,0
95630102,803,804,80127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630102,803,804,80127,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630102,803,804,80127,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,1,0,0,1,0,1,0,0,0
95630102,803,804,80127,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0
95630102,803,804,80175,1,0,0,0,0,0,0,2,0,1,2,0,1,0,0,0,0,15,0,1,0,0,3,0,1,0,0,1
95630102,803,804,80175,2,1,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,15,0,2,0,0,3,1,1,0,0,1
95630102,803,804,80175,3,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,15,0,0,0,1,2,0,1,0,0,0
95630102,803,804,80175,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630102,803,804,80221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630102,803,804,80221,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630102,803,804,80221,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630102,803,804,80221,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630102,803,804,80444,1,1,0,0,0,0,2,0,0,1,0,0,0,7,4,3,0,15,0,0,0,0,0,0,1,0,0,2
95630102,803,804,80444,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630102,803,804,80444,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630102,803,804,80444,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630102,803,804,80580,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630102,803,804,80580,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630102,803,804,80580,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630102,803,804,80580,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630102,803,804,80776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630102,803,804,80776,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630102,803,804,80776,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630102,803,804,80776,4,0,3,0,0,0,0,3,0,0,5,0,4,0,0,0,0,15,0,1,0,0,4,0,1,0,0,3
95630102,804,803,80010,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,2,0,1,0,0,0
95630102,804,803,80010,2,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,15,0,0,0,0,6,0,1,0,0,0
95630102,804,803,80010,3,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0,1,15,0,1,0,0,9,0,1,0,0,0
95630102,804,803,80010,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,2,1,1,0,0,0
95630102,804,803,80041,1,0,1,0,0,0,4,0,0,0,5,0,2,0,0,0,0,15,0,0,0,0,0,1,1,0,0,1
95630102,804,803,80041,2,0,0,0,0,0,4,1,0,0,5,0,1,0,0,0,0,15,0,0,0,0,1,1,1,0,0,0
95630102,804,803,80041,3,0,0,0,0,0,3,0,0,0,6,0,4,0,0,0,0,15,0,1,0,0,1,1,1,0,0,0
95630102,804,803,80041,4,0,0,0,0,0,6,1,0,0,8,0,5,0,0,0,0,15,0,0,0,0,1,0,1,0,0,0
95630102,804,803,80042,1,0,1,0,0,0,0,2,0,4,0,0,0,0,0,0,0,15,0,0,0,0,2,1,1,0,0,1
95630102,804,803,80042,2,0,0,0,0,0,2,5,0,1,0,1,0,0,0,0,1,15,0,1,0,0,6,0,1,0,0,0
95630102,804,803,80042,3,0,1,0,0,0,5,4,0,2,0,1,0,0,0,0,1,15,0,0,0,0,4,1,1,0,0,1
95630102,804,803,80042,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,15,0,1,0,0,5,0,1,0,0,0
95630102,804,803,80179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630102,804,803,80179,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630102,804,803,80179,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630102,804,803,80179,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630102,804,803,80293,1,0,0,0,0,0,4,0,0,0,1,0,0,10,1,9,0,15,0,0,0,0,0,2,1,0,0,2
95630102,804,803,80293,2,0,1,0,0,0,1,0,0,0,1,0,1,12,3,9,0,15,0,0,0,0,0,0,1,0,0,2
95630102,804,803,80293,3,0,1,0,0,0,4,1,0,0,1,0,1,7,0,7,0,15,0,0,0,0,1,0,1,0,0,1
95630102,804,803,80293,4,0,0,0,0,0,2,1,0,0,2,0,1,12,2,10,0,15,0,0,0,0,1,0,1,0,0,1
95630102,804,803,80570,1,0,0,0,0,0,0,1,0,0,0,0,0,7,2,5,0,15,0,0,1,0,1,0,1,1,0,1
95630102,804,803,80570,2,0,0,0,0,0,0,0,0,1,1,0,0,5,1,4,0,15,0,0,1,0,0,0,1,1,0,0
95630102,804,803,80570,3,0,0,0,0,0,0,1,0,0,2,0,2,11,1,10,0,15,0,0,0,0,1,0,1,0,0,0
95630102,804,803,80570,4,0,0,0,0,0,0,0,0,0,2,0,1,12,2,10,0,15,0,0,2,0,0,0,1,2,0,1
95630102,804,803,80577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630102,804,803,80577,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630102,804,803,80577,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630102,804,803,80577,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630102,804,803,991901,1,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,15,0,0,0,0,2,1,1,0,0,0
95630102,804,803,991901,2,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,15,0,1,0,0,3,0,1,0,0,1
95630102,804,803,991901,3,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,0,1,0,0,0
