matchId,squadId,oppSquadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,quartersPlayed,rebounds,tossUpWin,turnovers,badHandsPer60,badPassesPer60,blockedPer60,blocksPer60,breaksPer60,centrePassReceivesPer60,contactPenaltiesPer60,defensiveReboundsPer60,deflectionsPer60,feedsPer60,gainPer60,goalAssistsPer60,goalAttemptsPer60,goalMissesPer60,goalsPer60,interceptsPer60,minutesPlayedPer60,missedGoalTurnoverPer60,obstructionPenaltiesPer60,offensiveReboundsPer60,offsidesPer60,penaltiesPer60,pickupsPer60,quartersPlayedPer60,reboundsPer60,tossUpWinPer60,turnoversPer60,plusMinus,plusMinusPer60
95630102,803,804,80019,0,4,0,0,0,16,1,0,1,17,1,6,21,4,17,1,60.63333333333333,0,0,1,1,1,0,4,1,0,8,0.0,3.9582188015393074,0.0,0.0,0.0,15.83287520615723,0.9895547003848268,0.0,0.9895547003848268,16.822429906542055,0.9895547003848268,5.9373282023089615,20.780648708081365,3.9582188015393074,16.822429906542055,0.9895547003848268,60.0,0.0,0.0,0.9895547003848268,0.9895547003848268,0.9895547003848268,0.0,3.9582188015393074,0.9895547003848268,0.0,7.916437603078615,-24.0,-23.749312809235846
95630102,803,804,80094,0,1,0,0,0,27,6,0,0,21,0,6,0,0,0,0,60.0,0,1,0,1,7,1,4,0,0,4,0.0,1.0,0.0,0.0,0.0,27.0,6.0,0.0,0.0,21.0,0.0,6.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,0.0,1.0,7.0,1.0,4.0,0.0,0.0,4.0,-24.0,-24.0
95630102,803,804,80098,0,0,0,0,0,0,7,2,0,0,2,0,0,0,0,0,60.0,0,3,0,0,10,1,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,3.0,0.0,0.0,10.0,1.0,2.0,2.0,0.0,0.0,-24.0,-24.0
95630102,803,804,80099,0,1,0,0,0,0,9,2,5,1,4,1,0,0,0,2,60.0,0,2,0,0,11,1,4,2,0,1,0.0,1.0,0.0,0.0,0.0,0.0,9.0,2.0,5.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,60.0,0.0,2.0,0.0,0.0,11.0,1.0,4.0,2.0,0.0,1.0,-24.0,-24.0
95630102,803,804,80109,0,0,0,0,0,4,7,0,2,1,0,0,0,0,0,0,60.0,0,0,0,1,7,1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,1.0,7.0,1.0,4.0,0.0,0.0,0.0,-24.0,-24.0
95630102,803,804,80111,1,0,0,0,0,0,0,0,0,1,0,0,22,2,20,0,0.0,0,0,2,0,0,1,3,2,0,2,inf,,,,,,,,,inf,,,inf,inf,inf,,,,,inf,,,inf,inf,inf,,inf,,
95630102,803,804,80127,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,2,0,0,0,,,,,,,,,inf,,,,,,,,,,inf,,,inf,,inf,,,,,
95630102,803,804,80175,1,0,0,0,0,0,5,0,1,9,0,2,0,0,0,0,60.0,0,3,0,1,8,1,3,0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,60.0,0.0,3.0,0.0,1.0,8.0,1.0,3.0,0.0,0.0,2.0,-24.0,-24.0
95630102,803,804,80221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95630102,803,804,80444,1,0,0,0,0,2,0,0,1,0,0,0,7,4,3,0,60.0,0,0,0,0,0,0,1,0,0,2,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,4.0,3.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,-24.0,-24.0
95630102,803,804,80580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95630102,803,804,80776,0,3,0,0,0,0,3,0,0,5,0,4,0,0,0,0,0.0,0,1,0,0,4,0,1,0,0,3,,inf,,,,,inf,,,inf,,inf,,,,,,,inf,,,inf,,inf,,,inf,,
95630102,804,803,80010,0,0,0,0,0,0,17,0,3,0,1,0,0,0,0,1,60.0,0,2,0,0,19,1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,2.0,0.0,0.0,19.0,1.0,4.0,0.0,0.0,0.0,24.0,24.0
95630102,804,803,80041,0,1,0,0,0,17,2,0,0,24,0,12,0,0,0,0,60.0,0,1,0,0,3,3,4,0,0,1,0.0,1.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,24.0,0.0,12.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,1.0,24.0,24.0
