matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
95630102,803,804,3,9,0,0,0,49,38,4,11,55,7,19,50,10,40,29,5,6,3,0,11,3,4,49,6,7,48,0,23,70,69.26882902693788,57.14285714285714,71.11111111111111,-13.968253968253975
95630102,804,803,1,7,0,0,0,48,56,0,16,68,4,43,76,12,64,40,3,21,4,0,9,4,0,65,15,4,52,0,18,90,89.05992303463442,71.11111111111111,57.14285714285714,13.968253968253975
