matchId,squadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
95630404,803,1,0,2,0,0,0,10,7,0,1,15,5,6,16,3,13,9,3,1,5,2,1,1,10,2,1,57,0,4,19,73.39055793991416,68.42105263157895,80.0,-11.578947368421055
95630404,803,2,2,1,0,0,1,11,11,0,4,19,4,7,15,3,12,5,3,4,4,1,1,0,12,2,1,56,0,6,20,78.86089813800658,60.0,58.82352941176471,1.17647058823529
95630404,803,3,1,2,0,0,0,8,8,0,6,13,2,4,13,4,9,4,3,2,2,2,1,1,10,5,1,47,0,6,18,108.9075630252101,50.0,55.55555555555556,-5.555555555555557
95630404,803,4,1,0,0,0,1,9,15,0,0,16,1,5,13,3,10,9,1,0,1,4,0,0,20,3,0,42,0,3,16,62.002152852529605,62.5,94.44444444444444,-31.944444444444443
95630404,805,1,1,0,0,0,0,13,21,1,6,17,4,8,13,1,12,8,3,1,3,2,1,1,23,1,2,43,0,3,15,57.93991416309013,80.0,68.42105263157895,11.578947368421055
95630404,805,2,1,0,0,0,0,9,17,0,2,8,3,7,12,2,10,7,2,1,3,3,1,0,21,4,1,44,0,6,17,67.03176341730558,58.82352941176471,60.0,-1.17647058823529
95630404,805,3,2,3,0,0,0,9,20,1,3,12,5,5,10,0,10,5,4,1,4,0,0,1,20,3,1,53,0,8,18,108.9075630252101,55.55555555555556,50.0,5.555555555555557
95630404,805,4,0,1,0,0,0,11,11,2,2,22,4,13,19,2,17,12,4,1,2,3,2,0,14,0,4,58,0,1,18,69.75242195909581,94.44444444444444,62.5,31.944444444444443
