matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
95630404,803,805,4,5,0,0,2,38,41,0,11,63,12,22,57,13,44,27,10,7,12,0,9,3,2,52,12,3,51,0,19,73,78.0053428317008,60.273972602739725,72.05882352941177,-11.784850926672043
95630404,805,803,4,4,0,0,0,42,69,4,13,59,16,33,54,5,49,32,13,4,12,0,8,4,2,78,8,8,49,0,18,68,72.66251113089938,72.05882352941177,60.273972602739725,11.784850926672043
