matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
120450602,807,8118,60,7,60,7,2,4,0,0,0,57,68,36,3,3,17,20,64,86,14,79,24,58,6,61,67,3,58,6,64,41,11,12,12,8,2,33,434,11,2,47,11,70,26,3,44,48,0,1,67,11,1.0,92.0,92.0,69.56521739130434,55.208333333333336,14.356884057971008
120450602,8118,807,44,24,44,24,2,4,0,0,1,54,68,36,2,2,14,16,56,72,15,53,25,40,13,45,68,15,40,13,53,41,8,4,8,12,7,27,369,6,4,42,11,66,32,6,43,52,0,2,36,18,4.0,96.0,96.0,55.208333333333336,69.56521739130434,-14.356884057971008
