matchId,playerId,squadId,startingPos,startingTime,finishPos,finishTime,duration
111080602,80078,807,GS,0.0,GS,3600.0,3600.0
111080602,1007306,807,GA,0.0,S,696.0,696.0
111080602,1007306,807,S,696.0,GA,900.0,204.0
111080602,1007306,807,GA,900.0,S,2543.0,1643.0
111080602,1007306,807,S,2543.0,GA,2700.0,157.0
111080602,1007306,807,GA,2700.0,GA,3600.0,900.0
111080602,1007220,807,WA,0.0,S,3563.0,3563.0
111080602,1007220,807,S,3563.0,S,3600.0,37.0
111080602,1000831,807,C,0.0,S,1625.0,1625.0
111080602,1000831,807,S,1625.0,C,1800.0,175.0
111080602,1000831,807,C,1800.0,C,3600.0,1800.0
111080602,991905,807,WD,0.0,WD,3600.0,3600.0
111080602,1007219,807,GD,0.0,GD,3600.0,3600.0
111080602,1006231,807,GK,0.0,GK,3600.0,3600.0
111080602,1004472,807,S,0.0,S,3600.0,3600.0
111080602,1005495,807,S,0.0,S,3600.0,3600.0
111080602,1015274,807,S,0.0,C,1625.0,1625.0
111080602,1015274,807,C,1625.0,S,1800.0,175.0
111080602,1015274,807,S,1800.0,WA,3563.0,1763.0
111080602,1015274,807,WA,3563.0,WA,3600.0,37.0
111080602,1021092,807,S,0.0,S,3600.0,3600.0
111080602,1009721,807,S,0.0,GA,696.0,696.0
111080602,1009721,807,GA,696.0,S,900.0,204.0
111080602,1009721,807,S,900.0,GA,2543.0,1643.0
111080602,1009721,807,GA,2543.0,S,2700.0,157.0
111080602,1009721,807,S,2700.0,S,3600.0,900.0
111080602,80826,810,GS,0.0,GS,3600.0,3600.0
111080602,994215,810,GA,0.0,S,1148.0,1148.0
111080602,994215,810,S,1148.0,GA,2287.0,1139.0
111080602,994215,810,GA,2287.0,S,2816.0,529.0
111080602,994215,810,S,2816.0,S,3600.0,784.0
111080602,80473,810,WA,0.0,C,1800.0,1800.0
111080602,80473,810,C,1800.0,S,2940.0,1140.0
111080602,80473,810,S,2940.0,C,3114.0,174.0
111080602,80473,810,C,3114.0,C,3600.0,486.0
111080602,998408,810,C,0.0,WD,1800.0,1800.0
111080602,998408,810,WD,1800.0,C,2940.0,1140.0
111080602,998408,810,C,2940.0,S,3114.0,174.0
111080602,998408,810,S,3114.0,WD,3448.0,334.0
111080602,998408,810,WD,3448.0,WD,3600.0,152.0
111080602,80534,810,WD,0.0,S,1300.0,1300.0
111080602,80534,810,S,1300.0,GD,2700.0,1400.0
111080602,80534,810,GD,2700.0,WD,2940.0,240.0
111080602,80534,810,WD,2940.0,S,3078.0,138.0
111080602,80534,810,S,3078.0,S,3600.0,522.0
111080602,1014130,810,GD,0.0,S,2093.0,2093.0
111080602,1014130,810,S,2093.0,GD,2940.0,847.0
111080602,1014130,810,GD,2940.0,GD,3600.0,660.0
111080602,80343,810,GK,0.0,S,2032.0,2032.0
111080602,80343,810,S,2032.0,GD,2093.0,61.0
111080602,80343,810,GD,2093.0,GK,2700.0,607.0
111080602,80343,810,GK,2700.0,GK,3600.0,900.0
111080602,993360,810,S,0.0,WA,1800.0,1800.0
111080602,993360,810,WA,1800.0,WA,3600.0,1800.0
111080602,1000231,810,S,0.0,GA,1148.0,1148.0
111080602,1000231,810,GA,1148.0,S,1336.0,188.0
111080602,1000231,810,S,1336.0,S,3600.0,2264.0
111080602,80452,810,S,0.0,WD,1300.0,1300.0
111080602,80452,810,WD,1300.0,S,1800.0,500.0
111080602,80452,810,S,1800.0,WD,3078.0,1278.0
111080602,80452,810,WD,3078.0,S,3448.0,370.0
111080602,80452,810,S,3448.0,S,3600.0,152.0
111080602,1004510,810,S,0.0,GK,2032.0,2032.0
111080602,1004510,810,GK,2032.0,S,2700.0,668.0
111080602,1004510,810,S,2700.0,S,3600.0,900.0
111080602,995218,810,S,0.0,GA,1336.0,1336.0
111080602,995218,810,GA,1336.0,S,2287.0,951.0
111080602,995218,810,S,2287.0,GA,2816.0,529.0
111080602,995218,810,GA,2816.0,GA,3600.0,784.0
