Timestamp,Team,Player,Role,Event,Period,ScoreA,ScoreB,XCoord,YCoord
2018-11-16 08:25:14 +0000,0,Guthrie,C,Centre Pass,1,0,0,50, 100
2018-11-16 08:25:14 +0000,0,Harten ,GA,Assist - Centre Pass Rec,1,0,0,18, 83
2018-11-16 08:25:19 +0000,0,Green,WA,Assist - 2nd Phase,1,0,0,11, 49
2018-11-16 08:25:22 +0000,0,Guthrie,C,Possession,1,0,0,6, 6
2018-11-16 08:25:24 +0000,0,Harten ,GA,Possession,1,0,0,26, 30
2018-11-16 08:25:26 +0000,0,Green,WA,Possession,1,0,0,41, 32
2018-11-16 08:25:31 +0000,1,Brandley,GD,Deflect,1,0,0,49, 21
2018-11-16 08:25:32 +0000,0,Harten ,GA,Possession,1,0,0,87, 6
2018-11-16 08:27:00 +0000,1,Layton,GK,Penaly - Contact,1,0,0,54, 12
2018-11-16 08:27:00 +0000,0,Pettitt ,GS,Possession,1,0,0,54, 12
2018-11-16 08:27:06 +0000,0,Harten ,GA,Goal - Score,1,0,0,53, 4
2018-11-16 08:27:15 +0000,1,Brown,C,Centre Pass,1,1,0,50, 100
2018-11-16 08:27:15 +0000,1,Bell,GA,Assist - Centre Pass Rec,1,1,0,11, 122
2018-11-16 08:27:17 +0000,1,Brown,C,Assist - 2nd Phase,1,1,0,9, 170
2018-11-16 08:27:18 +0000,0,Price,WD,Penaly - Contact,1,1,0,9, 170
2018-11-16 08:27:18 +0000,1,Brown,C,Possession,1,1,0,9, 170
2018-11-16 08:27:21 +0000,1,Brown,C,Assist - Circle Entry,1,1,0,9, 170
2018-11-16 08:27:21 +0000,1,Thwaites,GS,Goal - Score,1,1,0,56, 186
2018-11-16 08:27:32 +0000,0,Guthrie,C,Centre Pass,1,1,1,50, 100
2018-11-16 08:27:32 +0000,0,Green,WA,Assist - Centre Pass Rec,1,1,1,38, 71
2018-11-16 08:27:34 +0000,0,Harten ,GA,Assist - 2nd Phase,1,1,1,85, 14
2018-11-16 08:27:40 +0000,0,Guthrie,C,Possession,1,1,1,74, 22
2018-11-16 08:27:42 +0000,0,Guthrie,C,Assist - Circle Entry,1,1,1,74, 22
2018-11-16 08:27:42 +0000,0,Harten ,GA,Possession,1,1,1,71, 9
2018-11-16 08:27:44 +0000,0,Pettitt ,GS,Goal - Score,1,1,1,40, 14
2018-11-16 08:27:55 +0000,1,Brown,C,Centre Pass,1,2,1,50, 100
2018-11-16 08:27:56 +0000,1,Bell,GA,Assist - Centre Pass Rec,1,2,1,9, 125
2018-11-16 08:27:58 +0000,1,Robinson,WA,Assist - 2nd Phase,1,2,1,6, 188
2018-11-16 08:28:00 +0000,1,Brown,C,Possession,1,2,1,80, 179
2018-11-16 08:28:04 +0000,1,Brown,C,Assist - Circle Entry,1,2,1,80, 179
2018-11-16 08:28:04 +0000,1,Thwaites,GS,Possession,1,2,1,46, 179
2018-11-16 08:28:37 +0000,0,Manu’a,GK,Penaly - Contact,1,2,1,57, 193
2018-11-16 08:28:37 +0000,1,Bell,GA,Goal - Score,1,2,1,57, 193
2018-11-16 08:28:50 +0000,0,Guthrie,C,Centre Pass,1,2,2,50, 100
2018-11-16 08:28:50 +0000,0,Price,WD,Assist - Centre Pass Rec,1,2,2,69, 75
2018-11-16 08:28:52 +0000,0,Guthrie,C,Assist - 2nd Phase,1,2,2,60, 53
2018-11-16 08:28:54 +0000,0,Green,WA,Possession,1,2,2,69, 37
2018-11-16 08:28:56 +0000,0,Guthrie,C,Possession,1,2,2,81, 44
2018-11-16 08:29:06 +0000,0,Guthrie,C,Assist - Circle Entry,1,2,2,81, 44
2018-11-16 08:29:06 +0000,1,Layton,GK,Gain - Tip (Deflect),1,2,2,54, 22
2018-11-16 08:29:49 +0000,1,Brandley,GD,Deflect,1,2,2,51, 25
2018-11-16 08:29:53 +0000,1,Brandley,GD,Possession,1,2,2,35, 9
2018-11-16 08:29:58 +0000,1,Brown,C,Possession,1,2,2,17, 16
2018-11-16 08:30:00 +0000,1,Brazill,WD,Possession,1,2,2,30, 58
2018-11-16 08:30:02 +0000,1,Brandley,GD,Possession,1,2,2,6, 77
2018-11-16 08:30:04 +0000,1,Brazill,WD,Possession,1,2,2,36, 72
2018-11-16 08:30:09 +0000,1,Brandley,GD,Loss - Bad Pass,1,2,2,13, 87
2018-11-16 08:30:16 +0000,0,Manu’a,GK,Throw In,1,2,2,106, 189
2018-11-16 08:30:21 +0000,0,Bulley ,GD,Possession,1,2,2,58, 160
2018-11-16 08:30:23 +0000,0,Manu’a,GK,Possession,1,2,2,83, 162
2018-11-16 08:30:25 +0000,0,Manu’a,GK,Possession,1,2,2,27, 150
2018-11-16 08:30:26 +0000,0,Price,WD,Possession,1,2,2,42, 118
2018-11-16 08:30:28 +0000,0,Guthrie,C,Possession,1,2,2,19, 95
2018-11-16 08:30:30 +0000,0,Green,WA,Possession,1,2,2,76, 41
2018-11-16 08:30:33 +0000,0,Green,WA,Assist - Circle Entry,1,2,2,76, 41
2018-11-16 08:30:33 +0000,0,Harten ,GA,Possession,1,2,2,73, 6
2018-11-16 08:30:35 +0000,0,Guthrie,C,Possession,1,2,2,56, 33
2018-11-16 08:30:38 +0000,0,Guthrie,C,Assist - Circle Entry,1,2,2,56, 33
2018-11-16 08:30:38 +0000,0,Harten ,GA,Possession,1,2,2,56, 20
