Timestamp,Team,Player,Role,Event,Period,ScoreA,ScoreB,XCoord,YCoord
2018-10-31 04:24:12 +0000,0,Cassidy,C,Centre Pass,1,0,0,50, 100
2018-10-31 04:24:12 +0000,0,Simpson,WD,Assist - Centre Pass Rec,1,0,0,4, 72
2018-10-31 04:24:16 +0000,0,Tippett,GA,Assist - 2nd Phase,1,0,0,7, 52
2018-10-31 04:24:23 +0000,0,Hinchliffe,GD,Possession,1,0,0,22, 71
2018-10-31 04:25:42 +0000,1,Scherian ,C,Gain - Tip (Deflect),1,0,0,22, 70
2018-10-31 04:25:49 +0000,1,Scherian ,C,Loss - Replay,1,0,0,11, 106
2018-10-31 04:26:11 +0000,0,Hinchliffe,GD,Possession,1,0,0,10, 107
2018-10-31 04:26:15 +0000,0,Cassidy,C,Possession,1,0,0,4, 76
2018-10-31 04:26:19 +0000,0,Nevins,WA,Possession,1,0,0,27, 88
2018-10-31 04:26:21 +0000,0,Simpson,WD,Possession,1,0,0,66, 109
2018-10-31 04:26:26 +0000,0,Cassidy,C,Possession,1,0,0,24, 78
2018-10-31 04:26:30 +0000,0,Simpson,WD,Possession,1,0,0,42, 69
2018-10-31 04:26:32 +0000,0,Tippett,GA,Possession,1,0,0,52, 47
2018-10-31 04:26:36 +0000,0,Tippett,GA,Assist - Circle Entry,1,0,0,52, 47
2018-10-31 04:26:36 +0000,0,Aiken,GS,Possession,1,0,0,60, 13
2018-10-31 04:26:40 +0000,0,Nevins,WA,Possession,1,0,0,76, 19
2018-10-31 04:26:47 +0000,0,Nevins,WA,Assist - Circle Entry,1,0,0,76, 19
2018-10-31 04:26:47 +0000,0,Tippett,GA,Possession,1,0,0,58, 9
2018-10-31 04:26:50 +0000,0,Nevins,WA,Possession,1,0,0,80, 18
2018-10-31 04:26:57 +0000,0,Nevins,WA,Assist - Circle Entry,1,0,0,80, 18
2018-10-31 04:26:57 +0000,0,Aiken,GS,Goal - Score,1,0,0,51, 3
2018-10-31 04:27:08 +0000,1,Scherian ,C,Centre Pass,1,1,0,50, 100
2018-10-31 04:27:08 +0000,1,Browne,WA,Assist - Centre Pass Rec,1,1,0,21, 116
2018-10-31 04:27:13 +0000,1,Wood,GA,Assist - 2nd Phase,1,1,0,36, 111
2018-10-31 04:27:19 +0000,1,Browne,WA,Possession,1,1,0,10, 175
2018-10-31 04:27:21 +0000,1,Scherian ,C,Possession,1,1,0,73, 172
2018-10-31 04:27:24 +0000,1,Scherian ,C,Assist - Circle Entry,1,1,0,73, 172
2018-10-31 04:27:24 +0000,1,Bassett,GS,Possession,1,1,0,43, 192
2018-10-31 04:27:29 +0000,0,Clemesha,GK,Penaly - Contact,1,1,0,43, 192
2018-10-31 04:27:29 +0000,1,Bassett,GS,Goal - Score,1,1,0,43, 192
2018-10-31 04:27:41 +0000,0,Cassidy,C,Centre Pass,1,1,1,50, 100
2018-10-31 04:27:41 +0000,0,Nevins,WA,Assist - Centre Pass Rec,1,1,1,69, 67
2018-10-31 04:27:43 +0000,0,Simpson,WD,Assist - 2nd Phase,1,1,1,79, 84
2018-10-31 04:27:47 +0000,0,Nevins,WA,Possession,1,1,1,83, 58
2018-10-31 04:27:50 +0000,0,Tippett,GA,Possession,1,1,1,89, 30
2018-10-31 04:27:53 +0000,0,Tippett,GA,Assist - Circle Entry,1,1,1,89, 30
2018-10-31 04:27:53 +0000,0,Aiken,GS,Goal - Score,1,1,1,56, 2
2018-10-31 04:28:02 +0000,1,Scherian ,C,Centre Pass,1,2,1,50, 100
2018-10-31 04:28:02 +0000,1,Wood,GA,Assist - Centre Pass Rec,1,2,1,82, 119
2018-10-31 04:28:06 +0000,1,Browne,WA,Assist - 2nd Phase,1,2,1,86, 164
2018-10-31 04:28:08 +0000,0,Simpson,WD,Penaly - Contact,1,2,1,86, 164
2018-10-31 04:28:08 +0000,1,Browne,WA,Possession,1,2,1,86, 164
2018-10-31 04:28:14 +0000,1,,UNKNOWN,Possession,1,2,1,19, 180
2018-10-31 04:28:17 +0000,1,,UNKNOWN,Assist - Circle Entry,1,2,1,19, 180
2018-10-31 04:28:17 +0000,1,Bassett,GS,Possession,1,2,1,50, 188
2018-10-31 04:28:19 +0000,0,Clemesha,GK,Penaly - Obstruction,1,2,1,50, 188
