matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,points,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
111081004,801,8119,64.0,6.0,64.0,6.0,1.0,4.0,0.0,1.0,0.0,47.0,67.0,32.0,4.0,4.0,23.0,29.0,165.0,62.0,80.0,18.0,61.0,23.0,53.0,4.0,51.0,70.0,13.0,53.0,4.0,57.0,34.0,11.0,12.0,7.0,7.0,0.0,8.0,409.5,9.0,3.0,80.0,42.0,15.0,61.0,28.0,104.0,9.0,50.0,0.0,34.0,1.0,104.0,54.807692307692314,48.275862068965516,6.531830238726798
111081004,8119,801,46.0,12.0,46.0,12.0,3.0,7.0,1.0,0.0,0.0,49.0,63.0,50.0,2.0,2.0,15.0,17.0,155.0,50.0,73.0,14.0,29.0,27.0,35.0,7.0,33.0,58.0,16.0,35.0,7.0,42.0,32.0,4.0,6.0,7.0,7.0,0.0,44.0,189.5,10.0,2.0,73.0,60.0,10.0,49.0,35.0,87.0,11.0,50.0,0.0,21.0,7.0,87.0,48.275862068965516,54.807692307692314,-6.531830238726798
