matchId,playerId,squadId,minutesPlayed
116650501,80540,804,46.43333333333333
116650501,1001708,804,60.0
116650501,994224,804,60.0
116650501,991901,804,60.0
116650501,1001701,804,30.0
116650501,80577,804,60.0
116650501,994213,804,50.766666666666666
116650501,1022297,804,30.0
116650501,1004510,804,9.233333333333333
116650501,1013077,804,13.566666666666666
116650501,1001357,8117,60.0
116650501,80475,8117,60.0
116650501,80296,8117,60.0
116650501,1015543,8117,60.0
116650501,1000831,8117,60.0
116650501,80440,8117,60.0
116650501,1006231,8117,60.0
116650501,1022298,8117,0.0
116650501,1022293,8117,0.0
116650501,1001920,8117,0.0
