matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60
80280204,809,80111,80092,80105,80572,80305,80101,80057,0,923,0,11,0,12,923,-1,-3.9003250270855907
80280204,809,80111,80092,80105,80572,80305,80057,80101,923,1835,11,21,12,25,912,-3,-11.842105263157896
80280204,809,80111,80092,80105,80572,80393,80057,80101,1835,2231,21,29,25,26,396,7,63.63636363636364
80280204,809,80111,80092,80105,80572,80175,80057,80101,2231,2756,29,32,26,37,525,-8,-54.857142857142854
80280204,809,80193,80092,80091,80105,80572,80101,80057,2756,3668,32,41,37,47,912,-1,-3.947368421052632
80280204,805,80054,80100,80063,80146,80023,80304,80192,0,923,0,12,0,11,923,1,3.9003250270855907
80280204,805,80054,80100,80055,80063,80023,80304,80192,923,1692,12,23,11,19,769,3,14.044213263979195
80280204,805,80054,80100,80055,80063,80453,80304,80192,1692,1835,23,25,19,21,143,0,0.0
80280204,805,80054,80100,80055,80063,80023,80304,80192,1835,2097,25,26,21,26,262,-4,-54.961832061068705
80280204,805,80054,80100,80055,80063,80146,80304,80192,2097,3668,26,47,26,41,1571,6,13.749204328453214
