matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
80280204,805,4,5,0,1,1,43,56,2,17,49,9,26,56,9,47,5,0,21,1,1,79,9,3,0,16,71,69.68375136314067,66.19718309859155,67.21311475409836,-1.0159316555068045
80280204,809,4,4,1,0,1,40,53,5,13,43,10,19,52,11,41,3,0,17,3,3,70,10,8,0,12,61,59.86913849509269,67.21311475409836,66.19718309859155,1.0159316555068045
