matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
98190201,806,6,1,0,0,0,55,56,1,9,208,84,3,26,62,10,52,40,3,9,2,0,23,2,1,139,79,5,81,3,51,0,21,80.17596920538907,64.19753086419753,75.0,-10.802469135802468
98190201,807,4,3,0,0,1,53,53,3,8,232,96,6,34,74,11,63,45,7,11,3,0,23,7,1,149,76,12,84,10,49,0,17,83.14544954632939,75.0,64.19753086419753,10.802469135802468
