matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,lastCentrePass,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,timeToScore,timeout,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
127151002,801,807,61,6,61,6,2,1,0,0,0,50,69,30,6,6,11,17,62,99,16,94,16,57,4,57,67,6,57,4,61,40,15,6,6,6,Q4 14:43,3,50,455.5,18,7,49,8,65,19,7,41,49,28,2,0,0,67,7,3.0,83.0,83.0,73.49397590361446,62.65060240963856,10.843373493975896
127151002,807,801,54,8,54,8,1,3,0,0,3,55,61,25,4,4,4,8,57,85,12,83,21,46,6,49,62,10,46,6,52,36,10,6,6,6,Q4 14:56,4,40,343,11,3,36,8,58,25,7,53,51,36,4,0,1,86,9,4.0,83.0,83.0,62.65060240963856,73.49397590361446,-10.843373493975896
