matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
100830904,804,3,0,1,0,0,57,45,1,9,175,91,8,47,69,7,62,42,7,13,5,0,24,1,1,91,69,13,89,2,55,0,21,88.43499861992824,69.66292134831461,65.85365853658537,3.8092628117292406
100830904,806,6,6,0,1,1,53,34,2,18,141,72,11,37,58,4,54,42,7,5,8,0,17,2,2,72,51,4,82,4,45,0,26,81.4794369307204,65.85365853658537,69.66292134831461,-3.8092628117292406
