matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
103931404,804,0.0,1.0,0.0,0.0,0.0,52.0,0.0,51.0,6.0,6.0,8.0,143.0,49.0,77.0,14.0,0.0,23.0,44.0,57.0,6.0,51.0,36.0,6.0,9.0,9.0,5.0,0.0,0.0,281.5,20.0,1.0,77.0,71.0,14.0,29.0,86.0,3.0,49.0,0.0,35.0,0.0,85.38334252619967,59.30232558139535,60.86956521739131,-1.5672396359959606
103931404,8117,3.0,4.0,0.0,0.0,0.0,50.0,0.0,46.0,4.0,4.0,12.0,147.0,54.0,70.0,17.0,0.0,22.0,45.0,67.0,11.0,56.0,37.0,13.0,6.0,4.0,8.0,0.0,36.0,320.0,11.0,1.0,70.0,57.0,5.0,26.0,92.0,9.0,51.0,0.0,21.0,4.0,91.34031991174848,60.86956521739131,59.30232558139535,1.5672396359959606
