matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
95631002,803,808,3,3,0,0,4,45,57,2,10,66,3,27,58,9,49,35,1,0,1,0,5,2,3,64,6,4,52,0,14,70,69.26882902693788,70.0,69.44444444444444,0.5555555555555571
95631002,808,803,1,6,0,0,3,43,55,1,14,67,3,27,62,12,50,35,3,0,2,0,16,6,1,74,8,7,48,0,16,72,71.24793842770754,69.44444444444444,70.0,-0.5555555555555571
