matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
98180501,808,810,6,2,0,0,0,55,32,4,18,230,86,6,50,78,9,69,50,8,11,2,0,16,7,0,141,48,10,90,11,53,0,19,89.52749378281293,76.66666666666667,65.95744680851064,10.709219858156033
98180501,810,808,6,4,0,0,8,58,35,1,7,216,71,8,41,69,7,62,42,7,13,7,0,10,0,2,129,45,5,94,1,47,0,25,93.5064935064935,65.95744680851064,76.66666666666667,-10.709219858156033
