matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60,oppSquadId
129490201,8117,1021253,1001357,994224,1000831,998411,80343,1025020,0.0,725.0,0,10,0,14,725.0,-4,-19.862068965517242,807
129490201,8117,1021253,1001357,994224,1000831,1028098,80343,1025020,725.0,1133.0,10,16,14,20,408.0,0,0.0,807
129490201,8117,1021253,1001357,1029514,1000831,1028098,80343,1025020,1133.0,1178.0,16,16,20,22,45.0,-2,-160.0,807
129490201,8117,1021253,1001357,1029514,994224,1028098,80343,1025020,1178.0,1239.0,16,18,22,22,61.0,2,118.03278688524591,807
129490201,8117,1021253,1001357,1029514,994224,1028098,998411,80343,1239.0,3205.0,18,55,22,56,1966.0,3,5.493387589013225,807
129490201,8117,1021253,1001357,1029514,994224,1000831,998411,80343,3205.0,3600.0,55,63,56,62,395.0,2,18.227848101265824,807
129490201,807,1016559,80287,1004472,1015274,1016601,1016035,993041,0.0,1800.0,0,32,0,30,1800.0,2,4.0,8117
129490201,807,1016559,80287,1004472,1015274,1016035,1029985,993041,1800.0,2644.0,32,44,30,46,844.0,-4,-17.061611374407583,8117
129490201,807,1016559,1029501,1004472,1015274,1016035,1029985,993041,2644.0,2700.0,44,45,46,48,56.0,-1,-64.28571428571428,8117
129490201,807,1016559,1029501,1004472,1015274,1016601,1016035,993041,2700.0,2741.0,45,45,48,48,41.0,0,0.0,8117
129490201,807,1016559,80287,1004472,1015274,1016601,1016035,993041,2741.0,2957.0,45,51,48,52,216.0,2,33.333333333333336,8117
129490201,807,1016559,1029501,1004472,1015274,1016601,1016035,993041,2957.0,3026.0,51,51,52,53,69.0,-1,-52.173913043478265,8117
129490201,807,1016559,1029501,1004472,1015274,1016601,1016035,1029985,3026.0,3429.0,51,60,53,59,403.0,3,26.79900744416873,8117
129490201,807,1016559,80287,1004472,1015274,1016601,1016035,1029985,3429.0,3600.0,60,62,59,63,171.0,-2,-42.10526315789473,8117
