matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60,oppSquadId
124381304,806,999128,1025018,80439,80574,1014127,1003784,998404,0,1160,0,16,0,19,1160,-3,-9.310344827586206,801
124381304,806,1029500,1025018,80439,80574,1014127,1003784,998404,1160,1281,16,17,19,21,121,-1,-29.75206611570248,801
124381304,806,1029500,999128,80439,80574,1014127,1003784,998404,1281,1440,17,18,21,26,159,-4,-90.56603773584906,801
124381304,806,1029500,999128,80439,80574,1014127,1007299,998404,1440,2029,18,27,26,35,589,0,0.0,801
124381304,806,1029500,1025018,80439,80574,1014127,1007299,998404,2029,2113,27,28,35,36,84,0,0.0,801
124381304,806,1029500,1025018,1027549,80574,1014127,1007299,998404,2113,2186,28,28,36,39,73,-3,-147.94520547945206,801
124381304,806,1029500,1025018,1027549,80574,1003784,1007299,998404,2186,2381,28,29,39,44,195,-4,-73.84615384615384,801
124381304,806,999128,1025018,1027549,80574,1003784,1007299,998404,2381,2390,29,29,44,44,9,0,0.0,801
124381304,806,999128,1025018,80439,80574,1003784,1007299,998404,2390,2700,29,33,44,48,310,0,0.0,801
124381304,806,1025018,999128,80439,80574,1014127,1007299,998404,2700,3020,33,39,48,53,320,1,11.25,801
124381304,806,1025018,1029500,80439,80574,1014127,1007299,998404,3020,3422,39,45,53,57,402,2,17.91044776119403,801
124381304,806,1025018,1029500,1027549,80574,1014127,1007299,998404,3422,3440,45,45,57,58,18,-1,-200.0,801
124381304,806,1025018,999128,1027549,80574,1014127,1007299,998404,3440,3600,45,48,58,60,160,1,22.5,801
124381304,801,80078,1029533,1015271,1020223,1019205,1007301,80830,0,900,0,15,0,12,900,3,12.0,806
124381304,801,80078,1029533,1015271,999806,1020223,1019205,80830,900,1800,15,31,12,23,900,5,20.0,806
124381304,801,80078,1029533,1015271,999806,1019205,1007301,80830,1800,2412,31,45,23,29,612,8,47.05882352941177,806
124381304,801,80078,1015271,80296,999806,1019205,1007301,80830,2412,2700,45,48,29,33,288,-1,-12.5,806
124381304,801,80078,1015271,80296,1020223,1019205,1007301,80830,2700,3126,48,55,33,40,426,0,0.0,806
124381304,801,1022294,1015271,80296,1020223,1019205,1007301,80830,3126,3600,55,60,40,48,474,-3,-22.78481012658228,806
