matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,lastCentrePass,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,timeout,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
124380902,801,810,79,4,79,4,1,3,2,0,0,55,77,27,4,4,10,14,72,93,19,63,17,64,2,57,83,17,64,2,66,44,12,10,3,7,Q4 12:47,3,41,527,9,1,36,10,68,20,17,53,58,1,0,0,83,11,6.97,96.03,96.03,68.72852233676976,52.248977737392096,16.47954459937766
124380902,810,801,46,12,46,12,3,4,0,2,1,56,63,39,5,5,5,10,56,74,9,44,23,42,4,44,58,12,42,4,46,36,4,6,7,3,Q4 12:24,8,8,246.5,13,4,52,10,50,31,2,48,42,2,0,0,55,12,0.96,88.03999999999999,88.03999999999999,52.248977737392096,68.72852233676976,-16.47954459937766
