matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,lastCentrePass,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,timeout,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
124380704,804,810,72,12,72,12,1,2,1,0,0,59,85,50,0,0,7,7,74,109,13,69,14,66,5,61,84,13,66,5,71,55,9,7,7,11,Q4 14:41,3,46,493.5,7,0,57,6,76,17,9,50,55,1,0,0,64,6,5.98,95.02,95.02,74.72111134498,65.88235294117646,8.838758403803538
124380704,810,804,51,15,51,15,3,2,0,1,0,60,70,59,2,2,10,12,59,80,11,73,21,47,9,49,66,10,47,9,56,45,8,3,11,7,Q4 14:28,3,50,358,10,0,69,7,65,24,7,52,45,1,0,1,50,11,5.0,85.0,85.0,65.88235294117646,74.72111134498,-8.838758403803538
