matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
100830804,806,2,2,0,0,0,53,44,2,8,155,83,12,25,60,10,50,35,7,8,9,0,18,3,2,83,62,7,87,5,51,0,30,85.24768644529124,57.47126436781609,64.70588235294117,-7.234617985125084
100830804,8117,3,0,1,0,0,53,50,3,14,155,85,17,38,62,7,55,37,10,8,12,0,21,4,1,85,71,5,85,7,49,0,27,83.28796951551442,64.70588235294117,57.47126436781609,7.234617985125084
