matchId,squadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,points,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
111081104,801,44,14,44,14,2,4,0,1,0,47,65,40,2,2,24,27,150,53,79,10,80,24,41,9,45,58,8,41,9,50,36,8,6,10,5,0,25,346,11,3,79,51,19,59,25,86.0,5,45,0,30,2.0,85.7617728531856,58.139534883720934,64.51612903225806,-6.37659414853713
111081104,807,67,6,67,6,4,2,1,0,2,52,75,39,3,3,23,26,206,65,113,14,64,17,59,1,52,73,13,59,1,60,41,9,10,5,10,0,38,438,12,1,113,51,14,61,20,93.0,8,55,0,40,5.0,92.74238227146814,64.51612903225806,58.139534883720934,6.37659414853713
