matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
121250201,806,8119,28.0,10.0,28.0,10.0,6.0,1.0,0.0,1.0,0.0,34.0,55.0,23.0,3.0,3.0,9.0,12.0,37.0,49.0,10.0,50.0,21.0,26.0,8.0,33.0,38.0,4.0,26.0,8.0,34.0,21.0,5.0,8.0,7.0,7.0,4.0,0.0,244.0,6.0,2.0,29.0,7.0,42.0,25.0,0.0,27.0,50.0,0.0,0.0,62.0,12.0,0.0,63.0,94.5,53.96825396825397,60.0,-6.031746031746032
121250201,8119,806,39.0,7.0,39.0,7.0,3.0,1.0,1.0,0.0,0.0,33.0,68.0,29.0,4.0,4.0,8.0,12.0,42.0,52.0,13.0,69.0,22.0,36.0,3.0,35.0,46.0,7.0,36.0,3.0,39.0,25.0,9.0,5.0,7.0,7.0,1.0,57.0,306.5,4.0,1.0,33.0,9.0,42.0,23.0,7.0,26.0,50.0,0.0,1.0,42.0,13.0,4.0,65.0,97.5,60.0,53.96825396825397,6.031746031746032
