matchId,playerId,firstname,surname,displayName,shortDisplayName,squadId
121250201,1001707,Casey,Adamson,C.Adamson,"Adamson, C",8119
121250201,80299,Ash,Brazill,A.Brazill,"Brazill, A",8119
121250201,80575,Kelsey,Browne,K.Browne,"Browne, K",8119
121250201,1026855,Zoe,Davies,Z.Davies,"Davies, Z",8119
121250201,1015543,Maddie,Hinchliffe,M.Hinchliffe,"Hinchliffe, M",8119
121250201,80010,Geva,Mentor,G.Mentor,"Mentor, G",8119
121250201,1010545,Shimona,Nelson,S.Nelson,"Nelson, S",8119
121250201,1001716,Jacqui,Newton,J.Newton,"Newton, J",8119
121250201,1029500,Uneeq,Palavi,U.Palavi,"Palavi, U",8119
121250201,1013431,Kelly,Singleton,K.Singleton,"Singleton, K",8119
121250201,1011747,Jodi-Ann,Ward,J.Ward,"Ward, J",8119
121250201,1028417,Olivia,Wilkinson,O.Wilkinson,"Wilkinson, O",8119
121250201,1025018,Sophie,Fawns,S.Fawns,"Fawns, S",806
121250201,1009742,Tayla,Fraser,T.Fraser,"Fraser, T",806
121250201,1027549,Lili,Gorman-Brown,L.Gorman-Brown,"Gorman-Brown, L",806
121250201,80574,Paige,Hadley,P.Hadley,"Hadley, P",806
121250201,999128,Helen,Housby,H.Housby,"Housby, H",806
121250201,1019170,Kelea,Iongi,K.Iongi,"Iongi, K",806
121250201,998404,Sarah,Klau,S.Klau,"Klau, S",806
121250201,1001715,Alison,Miller,A.Miller,"Miller, A",806
121250201,80439,Maddy,Proud,M.Proud,"Proud, M",806
121250201,1014127,Allie,Smith,A.Smith,"Smith, A",806
121250201,1025015,Dakota,Thomas,D.Thomas,"Thomas, D",806
121250201,1003784,Maddy,Turner,M.Turner,"Turner, M",806
