matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60
107240104,801,1007298,80100,80301,1014125,1006559,80814,80830,0.0,2221.0,0,41,0,41,2221.0,0,0.0
107240104,801,1007298,80100,80301,999806,1006559,80814,80830,2221.0,2724.0,41,47,41,50,503.0,-3,-21.471172962226643
107240104,801,1007298,80100,80301,999806,80814,80440,80830,2724.0,3640.0,47,61,50,60,916.0,4,15.720524017467248
107240104,810,80826,995218,993360,80473,998408,80534,80343,0.0,895.0,0,14,0,16,895.0,-2,-8.044692737430168
107240104,810,80826,995218,993360,80473,998408,80534,1004510,895.0,907.0,14,14,16,16,12.0,0,0.0
107240104,810,80826,995218,993360,80473,998408,80534,80343,907.0,1410.0,14,23,16,27,503.0,-2,-14.314115308151095
107240104,810,80826,994215,993360,80473,998408,80452,80343,1410.0,2221.0,23,41,27,41,811.0,4,17.755856966707768
107240104,810,80826,994215,993360,80473,80534,80452,1004510,2221.0,2724.0,41,50,41,47,503.0,3,21.471172962226643
107240104,810,80826,994215,998408,80473,80534,80452,1004510,2724.0,3191.0,50,57,47,55,467.0,-1,-7.7087794432548185
107240104,810,995218,994215,998408,80473,80534,80452,1004510,3191.0,3326.0,57,57,55,57,135.0,-2,-53.333333333333336
107240104,810,995218,994215,998408,80473,80534,80452,80343,3326.0,3640.0,57,60,57,61,314.0,-1,-11.464968152866241
