matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
107240104,801,810,4,3,0,0,2,57,74,45,4,4,16,164,62,74,21,52,21,48,78,17,61,45,11,5,2,13,0,47,434,15,0,74,60,10,29,100.0,13,52,0,17,8.0,98.9010989010989,61.0,62.5,-1.5
107240104,810,801,1,6,0,0,0,57,73,41,5,5,12,173,62,91,12,58,26,57,67,7,60,45,7,8,13,2,0,29,328,13,1,91,54,17,30,96.0,7,48,0,28,2.0,94.94505494505495,62.5,61.0,1.5
