matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,lastCentrePass,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,timeToScore,timeout,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
127150601,807,9698,66,10,66,10,2,3,5,0,0,56,71,37,2,2,9,11,64,79,7,57,17,54,5,47,76,17,54,5,59,47,4,8,1,4,Q4 14:28,4,41,398,7,0,45,11,64,21,9,53,51,32,3,0,2,73,15,6.97,90.03,90.03,65.53371098522715,76.92307692307693,-11.389365937849789
127150601,9698,807,69,4,69,4,4,1,0,5,4,57,78,54,4,4,10,14,71,85,7,71,17,69,1,69,73,3,69,1,70,52,5,13,4,1,Q4 14:48,1,0,445.5,10,1,65,7,71,18,4,51,49,25,2,0,0,87,11,0.0,91.0,91.0,76.92307692307693,65.53371098522715,11.389365937849789
