matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
102940101,811,813,3,3,0,0,0,51,51,1,19,152,76,13,34,65,8,57,42,8,7,5,0,21,0,3,76,72,14,89,1,49,0,24,88.28878478919812,64.04494382022472,65.06024096385542,-1.0152971436307041
102940101,813,811,3,1,0,0,0,55,56,4,14,139,70,7,28,60,6,54,40,3,11,1,0,20,2,0,70,76,6,83,6,51,0,25,82.33673188206117,65.06024096385542,64.04494382022472,1.0152971436307041
