matchId,squadId,oppSquadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,quartersPlayed,rebounds,tossUpWin,unforcedTurnovers
116950102,811,813,80299,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,1,2,15,0,0,0,1,0,0,1,1,0,0,0
116950102,811,813,80299,2,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,1,0,0,0
116950102,811,813,80299,3,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,1,15,0,0,0,2,0,0,1,1,0,0,0
116950102,811,813,80299,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,1,0,0,1,1,0,0,1
116950102,811,813,80343,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4,0,0,0,1,0,0,0
116950102,811,813,80343,2,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,5,0,0,0,1,0,0,0
116950102,811,813,80343,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,1,0,4,0,0,0,1,1,0,0
116950102,811,813,80343,4,0,0,0,0,0,2,0,4,1,1,0,0,1,0,2,0,0,0,0,2,0,11,0,0,0,4,1,0,2,1,0,0,0
116950102,811,813,80475,1,0,1,0,0,0,2,0,0,0,0,5,7,0,0,1,5,9,0,9,0,0,15,0,0,0,0,0,9,1,1,0,0,1
116950102,811,813,80475,2,0,0,0,0,0,0,0,1,0,0,6,7,0,0,1,6,5,2,3,0,0,15,1,0,0,1,0,3,2,1,0,0,1
116950102,811,813,80475,3,0,0,0,0,0,5,0,1,0,0,4,6,0,0,0,4,8,1,7,0,0,15,0,0,0,1,0,7,0,1,0,0,0
116950102,811,813,80475,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950102,811,813,80574,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0,0,15,0,1,0,1,0,0,0,1,0,0,0
116950102,811,813,80574,2,0,0,0,0,0,0,0,1,0,1,5,7,0,0,0,5,0,0,0,0,0,15,0,0,0,1,0,0,0,1,0,0,0
116950102,811,813,80574,3,0,0,0,0,0,0,0,3,0,0,5,9,0,0,0,4,0,0,0,0,0,15,0,0,0,3,1,0,0,1,0,0,0
116950102,811,813,80574,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
116950102,811,813,80577,1,0,0,0,0,0,1,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,15,0,1,0,7,1,0,0,1,1,0,0
116950102,811,813,80577,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,2,0,0,0,1,0,0,0
116950102,811,813,80577,3,0,0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,1,1,0,0
116950102,811,813,80577,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950102,811,813,80701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950102,811,813,80701,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950102,811,813,80701,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950102,811,813,80701,4,1,0,0,0,0,0,0,3,0,1,4,6,0,0,2,2,0,0,0,0,0,15,0,0,0,3,2,0,2,1,0,0,2
116950102,811,813,993463,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,8,0,0,15,0,0,0,0,0,8,1,1,0,0,1
116950102,811,813,993463,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,15,0,0,0,0,0,10,0,1,1,0,0
116950102,811,813,993463,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,10,0,10,0,0,15,0,0,0,0,1,10,0,1,1,0,0
116950102,811,813,993463,4,0,0,1,0,0,2,0,1,0,0,1,2,0,0,2,1,5,2,3,1,0,15,0,0,0,1,0,3,2,1,0,0,0
116950102,811,813,994224,1,0,0,0,0,0,10,0,0,0,0,10,15,0,0,1,10,0,0,0,1,0,15,0,1,0,1,0,0,1,1,0,0,0
116950102,811,813,994224,2,0,0,0,0,0,8,0,1,0,0,3,9,0,0,1,1,0,0,0,1,0,15,0,0,0,1,0,0,1,1,0,0,0
116950102,811,813,994224,3,0,0,0,0,0,5,0,0,0,0,3,6,0,0,2,3,0,0,0,0,0,15,0,0,0,0,0,0,2,1,0,0,0
116950102,811,813,994224,4,0,0,0,0,0,4,0,1,0,0,2,4,0,0,2,1,0,0,0,1,0,15,0,2,0,3,0,0,2,1,0,0,0
116950102,811,813,998404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950102,811,813,998404,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950102,811,813,998404,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950102,811,813,998404,4,0,0,0,0,0,0,0,2,2,1,0,0,4,0,0,0,0,0,0,0,1,15,0,0,0,2,1,0,0,1,1,0,0
116950102,811,813,1001357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950102,811,813,1001357,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950102,811,813,1001357,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950102,811,813,1001357,4,1,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,4,1,3,0,0,15,0,0,0,0,0,3,2,1,1,0,1
116950102,811,813,1001711,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116950102,811,813,1001711,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
