matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60,oppSquadId
116950102,813,80710,997595,80477,994117,80304,998411,80305,0,1255,0,13,0,21,1255,-8,-22.94820717131474,811
116950102,813,1014724,80710,80477,994117,80304,998411,80305,1255,1456,13,15,21,26,201,-3,-53.731343283582085,811
116950102,813,1014724,80710,80477,994117,80427,998411,80305,1456,1643,15,18,26,27,187,2,38.50267379679144,811
116950102,813,1014724,80710,80477,994117,80427,80304,80305,1643,1882,18,21,27,30,239,0,0.0,811
116950102,813,1014724,80710,80424,994117,80427,80304,993041,1882,2265,21,23,30,38,383,-6,-56.396866840731064,811
116950102,813,1014724,997595,80424,994117,80427,80304,993041,2265,2275,23,23,38,39,10,-1,-360.0,811
116950102,813,80710,997595,80424,994117,80427,80304,993041,2275,2782,23,29,39,47,507,-2,-14.201183431952664,811
116950102,813,80710,997595,80424,80427,998411,80304,993041,2782,3271,29,34,47,49,489,3,22.085889570552144,811
116950102,813,80710,997595,80424,994117,998411,80304,993041,3271,3472,34,36,49,51,201,0,0.0,811
116950102,813,80710,997595,80424,80427,998411,80304,993041,3472,3686,36,39,51,53,214,1,16.822429906542055,811
116950102,811,993463,80475,994224,80574,80299,80577,80343,0,2782,0,47,0,29,2782,18,23.292595255212078,813
116950102,811,1001357,993463,994224,80701,80299,80343,998404,2782,3480,47,51,29,36,698,-3,-15.472779369627508,813
116950102,811,1001357,993463,994224,80701,80299,1003784,998404,3480,3686,51,53,36,39,206,-1,-17.475728155339805,813
