matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60
113920101,8118,80150,1019169,995217,80701,1001356,80470,991899,0,1800,0,28,0,34,1800,-6,-12.0
113920101,8118,80150,1019169,995217,80701,1001356,80470,1013638,1800,3600,28,61,34,62,1800,5,10.0
113920101,806,1001944,999128,80574,80439,1009742,1003784,998404,0,1355,0,26,0,21,1355,5,13.284132841328413
113920101,806,1001944,999128,80574,80439,1001803,1003784,998404,1355,1588,26,31,21,24,233,2,30.901287553648068
113920101,806,1001944,999128,1001846,80439,1001803,1003784,998404,1588,1800,31,34,24,28,212,-1,-16.9811320754717
113920101,806,1001944,999128,80574,80439,1009742,1003784,998404,1800,2185,34,38,28,36,385,-4,-37.4025974025974
113920101,806,1001944,999128,80574,80439,1001803,1003784,998404,2185,2236,38,39,36,36,51,1,70.58823529411765
113920101,806,1001944,1001711,80574,80439,1001803,1003784,998404,2236,2700,39,49,36,48,464,-2,-15.517241379310345
113920101,806,1001944,999128,80574,80439,1001803,1003784,998404,2700,3056,49,55,48,53,356,1,10.112359550561797
113920101,806,1001944,999128,1001846,80439,1001803,1003784,998404,3056,3534,55,61,53,61,478,-2,-15.06276150627615
113920101,806,1001944,999128,1001846,80574,1001803,1003784,998404,3534,3600,61,62,61,61,66,1,54.54545454545454
