matchId,squadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,quartersPlayed,rebounds,tossUpWin,turnovers
95630103,806,80048,1,0,0,0,0,0,0,4,1,1,0,1,0,0,0,0,0,15,0,1,0,0,5,0,1,1,0,0
95630103,806,80048,2,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,1,14,0,2,0,0,5,0,1,0,0,0
95630103,806,80048,3,0,0,0,0,0,0,7,1,1,0,2,0,0,0,0,1,15,0,2,0,0,9,1,1,1,0,0
95630103,806,80048,4,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,15,0,0,0,0,3,1,1,1,0,0
95630103,806,80049,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,15,0,1,0,0,5,0,1,0,0,0
95630103,806,80049,2,0,0,0,0,0,1,4,0,3,0,0,0,0,0,0,0,14,0,0,0,0,4,1,1,0,0,0
95630103,806,80049,3,0,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,15,0,0,0,0,3,0,1,0,0,0
95630103,806,80049,4,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,0,1,0,0,0
95630103,806,80052,1,1,0,0,0,0,0,0,0,0,2,0,2,11,1,10,0,15,0,0,0,0,0,0,1,0,0,1
95630103,806,80052,2,0,0,0,0,0,0,0,0,0,2,0,0,11,1,10,0,14,0,0,1,0,0,0,1,1,0,0
95630103,806,80052,3,1,0,0,0,0,0,0,0,0,1,0,0,11,1,10,0,15,0,0,0,0,0,0,1,0,0,1
95630103,806,80052,4,0,0,0,0,0,0,1,0,0,3,0,1,11,1,10,0,15,0,0,0,0,1,0,1,0,0,0
95630103,806,80069,1,0,1,0,0,0,0,1,0,0,9,0,5,0,0,0,0,15,0,0,0,0,1,1,1,0,0,1
95630103,806,80069,2,0,1,0,0,0,0,0,0,1,13,0,10,0,0,0,0,14,0,0,0,0,0,0,1,0,0,2
95630103,806,80069,3,1,0,0,0,0,5,1,0,0,8,0,6,0,0,0,0,15,0,0,0,1,1,0,1,0,0,2
95630103,806,80069,4,1,0,0,0,0,4,2,0,0,10,0,9,0,0,0,0,15,0,0,0,0,2,0,1,0,0,1
95630103,806,80072,1,0,0,0,0,0,6,0,0,2,1,0,0,8,1,7,0,15,0,0,1,0,0,2,1,1,0,1
95630103,806,80072,2,0,0,0,0,0,7,1,0,0,4,0,3,7,0,7,0,14,0,0,0,0,1,1,1,0,0,1
95630103,806,80072,3,0,0,0,0,0,3,0,0,0,3,1,3,7,2,5,1,15,0,0,0,0,0,1,1,0,0,1
95630103,806,80072,4,0,0,0,0,0,7,0,0,0,5,0,4,9,0,9,0,15,0,0,0,0,0,0,1,0,0,0
95630103,806,80146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630103,806,80146,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
