matchId,squadId,oppSquadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,quartersPlayed,rebounds,tossUpWin,turnovers,badHandsPer60,badPassesPer60,blockedPer60,blocksPer60,breaksPer60,centrePassReceivesPer60,contactPenaltiesPer60,defensiveReboundsPer60,deflectionsPer60,feedsPer60,gainPer60,goalAssistsPer60,goalAttemptsPer60,goalMissesPer60,goalsPer60,interceptsPer60,minutesPlayedPer60,missedGoalTurnoverPer60,obstructionPenaltiesPer60,offensiveReboundsPer60,offsidesPer60,penaltiesPer60,pickupsPer60,quartersPlayedPer60,reboundsPer60,tossUpWinPer60,turnoversPer60,plusMinus,plusMinusPer60
95630103,806,808,80048,0,0,0,0,0,0,17,3,4,0,5,0,0,0,0,2,60.0,0,5,0,0,22,2,4,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,60.0,0.0,5.0,0.0,0.0,22.0,2.0,4.0,3.0,0.0,0.0,6.0,6.0
95630103,806,808,80049,0,0,0,0,0,5,15,0,5,0,0,0,0,0,0,0,60.0,0,1,0,0,16,1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,0.0,0.0,16.0,1.0,4.0,0.0,0.0,0.0,6.0,6.0
95630103,806,808,80052,2,0,0,0,0,0,1,0,0,8,0,3,44,4,40,0,60.0,0,0,1,0,1,0,4,1,0,2,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,3.0,44.0,4.0,40.0,0.0,60.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,2.0,6.0,6.0
95630103,806,808,80069,2,2,0,0,0,9,4,0,1,40,0,30,0,0,0,0,60.3,0,0,0,1,4,1,4,0,0,6,1.9900497512437811,1.9900497512437811,0.0,0.0,0.0,8.955223880597016,3.9800995024875623,0.0,0.9950248756218906,39.800995024875625,0.0,29.850746268656717,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.9950248756218906,3.9800995024875623,0.9950248756218906,3.9800995024875623,0.0,0.0,5.970149253731344,6.0,5.970149253731344
95630103,806,808,80072,0,0,0,0,0,23,1,0,2,13,1,10,31,3,28,1,60.0,0,0,1,0,1,4,4,1,0,3,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,2.0,13.0,1.0,10.0,31.0,3.0,28.0,1.0,60.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,1.0,0.0,3.0,6.0,6.0
95630103,806,808,80146,0,0,0,0,0,0,2,0,3,12,0,6,0,0,0,0,0.0,0,2,0,0,4,1,2,0,0,0,,,,,,,inf,,inf,inf,,inf,,,,,,,inf,,,inf,inf,inf,,,,,
95630103,806,808,80474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95630103,806,808,80475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95630103,806,808,80574,0,0,0,0,0,14,3,0,0,13,0,6,0,0,0,0,60.0,0,0,0,0,3,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,13.0,0.0,6.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0
95630103,806,808,991900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95630103,806,808,991904,0,0,0,0,0,9,3,0,1,0,0,0,0,0,0,0,60.0,0,0,0,0,3,1,4,0,0,1,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,1.0,6.0,6.0
95630103,806,808,996140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95630103,808,806,80095,0,0,0,0,0,2,10,0,1,0,0,0,0,0,0,0,60.0,0,1,0,0,11,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,0.0,0.0,11.0,0.0,4.0,0.0,0.0,0.0,-6.0,-6.0
95630103,808,806,80225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95630103,808,806,80282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95630103,808,806,80287,0,1,0,0,1,20,2,0,1,26,1,21,19,3,16,1,60.0,0,0,1,0,2,0,4,1,0,4,0.0,1.0,0.0,0.0,1.0,20.0,2.0,0.0,1.0,26.0,1.0,21.0,19.0,3.0,16.0,1.0,60.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,1.0,0.0,4.0,-6.0,-6.0
95630103,808,806,80403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95630103,808,806,80424,0,1,0,0,0,0,7,0,5,18,0,4,0,0,0,0,60.0,0,1,0,1,8,2,4,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,18.0,0.0,4.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,0.0,1.0,8.0,2.0,4.0,0.0,0.0,2.0,-6.0,-6.0
