matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60,oppSquadId
113150102,811,1001357,1001708,994224,991901,80577,80343,998404,0.0,2129.0,0,31,0,23,2129.0,8,13.527477689055894,813
113150102,811,1001357,1001711,994224,991901,80577,80343,998404,2129.0,2700.0,31,38,23,28,571.0,2,12.609457092819614,813
113150102,811,1001357,1001711,994224,991901,80701,80343,998404,2700.0,2839.0,38,39,28,28,139.0,1,25.899280575539567,813
113150102,811,1001357,1001708,994224,991901,80701,80343,998404,2839.0,3600.0,39,45,28,36,761.0,-2,-9.461235216819974,813
113150102,813,80710,80778,80477,80427,994117,998411,80225,0.0,760.0,0,6,0,13,760.0,-7,-33.15789473684211,811
113150102,813,80710,80778,80477,80427,1006791,998411,80225,760.0,900.0,6,6,13,15,140.0,-2,-51.42857142857142,811
113150102,813,80710,80198,80477,80427,1006791,80225,80305,900.0,1127.0,6,9,15,18,227.0,0,0.0,811
113150102,813,80710,80198,80776,80424,1006791,80225,80305,1127.0,1371.0,9,11,18,23,244.0,-3,-44.26229508196722,811
113150102,813,80710,80198,80776,80424,994117,998411,80305,1371.0,1800.0,11,16,23,30,429.0,-2,-16.783216783216783,811
113150102,813,80710,80198,80477,80424,994117,80225,80305,1800.0,2575.0,16,27,30,37,775.0,4,18.580645161290324,811
113150102,813,80710,80198,80477,80427,994117,80225,80305,2575.0,2700.0,27,28,37,38,125.0,0,0.0,811
113150102,813,80710,80198,80477,80427,1006791,80225,80305,2700.0,3064.0,28,29,38,42,364.0,-3,-29.67032967032967,811
113150102,813,80710,80198,80477,80424,994117,80225,80305,3064.0,3600.0,29,36,42,45,536.0,4,26.865671641791042,811
