matchId,squadId,oppSquadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,points,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
113150102,811,813,1,0.0,2.0,0.0,0.0,0.0,11.0,82.0,8.0,2.0,2.0,3.0,41.0,16.0,19.0,5.0,60.0,4.0,13.0,18.0,3.0,15.0,9.0,3.0,3.0,0.0,1.0,33.0,127.0,7.0,0.0,19.0,15.0,6.0,15.0,5.0,22.0,3.0,58.0,0.0,33.0,1.0,88.0,68.18181818181817,33.33333333333333,34.848484848484844
113150102,811,813,2,0.0,1.0,0.0,0.0,1.0,11.0,85.0,10.0,2.0,2.0,7.0,41.0,16.0,20.0,3.0,33.0,4.0,13.0,18.0,3.0,15.0,11.0,1.0,3.0,0.0,0.0,33.0,106.5,0.0,0.0,20.0,10.0,3.0,15.0,5.0,22.0,2.0,53.0,0.0,33.0,1.0,88.0,68.18181818181817,52.63157894736842,15.550239234449755
113150102,811,813,3,0.0,0.0,0.0,0.0,1.0,8.0,60.0,11.0,3.0,3.0,6.0,30.0,10.0,15.0,4.0,25.0,5.0,7.0,13.0,5.0,8.0,6.0,1.0,1.0,0.0,1.0,20.0,96.5,1.0,0.0,15.0,12.0,6.0,8.0,9.0,21.0,1.0,47.0,0.0,11.0,1.0,84.0,38.095238095238095,52.17391304347826,-14.078674948240163
113150102,811,813,4,1.0,1.0,0.0,0.0,0.0,8.0,25.0,9.0,3.0,3.0,4.0,37.0,13.0,17.0,3.0,0.0,6.0,4.0,15.0,8.0,7.0,2.0,0.0,5.0,2.0,0.0,25.0,47.5,3.0,0.0,17.0,12.0,4.0,7.0,9.0,22.0,2.0,54.0,0.0,56.0,2.0,88.0,31.818181818181817,44.44444444444444,-12.626262626262626
113150102,813,811,1,2.0,1.0,0.0,0.0,0.0,10.0,50.0,13.0,1.0,1.0,5.0,22.0,7.0,9.0,2.0,0.0,7.0,5.0,9.0,3.0,6.0,5.0,0.0,1.0,1.0,0.0,0.0,20.0,3.0,0.0,9.0,16.0,2.0,6.0,9.0,18.0,1.0,42.0,0.0,20.0,0.0,72.0,33.33333333333333,68.18181818181817,-34.848484848484844
113150102,813,811,2,0.0,1.0,0.0,0.0,0.0,11.0,54.0,12.0,0.0,0.0,4.0,37.0,11.0,21.0,0.0,0.0,7.0,10.0,11.0,1.0,10.0,7.0,0.0,3.0,0.0,0.0,0.0,46.5,1.0,0.0,21.0,13.0,4.0,10.0,8.0,19.0,0.0,47.0,0.0,60.0,0.0,76.0,52.63157894736842,68.18181818181817,-15.550239234449755
113150102,813,811,3,1.0,1.0,0.0,0.0,1.0,10.0,45.0,12.0,3.0,3.0,2.0,37.0,14.0,19.0,7.0,71.0,7.0,11.0,15.0,3.0,12.0,5.0,5.0,2.0,1.0,0.0,0.0,109.0,2.0,1.0,19.0,15.0,6.0,12.0,8.0,23.0,4.0,53.0,0.0,40.0,0.0,92.0,52.17391304347826,38.095238095238095,14.078674948240163
113150102,813,811,4,0.0,2.0,0.0,0.0,0.0,7.0,38.0,14.0,1.0,1.0,5.0,26.0,7.0,11.0,6.0,50.0,8.0,5.0,10.0,2.0,8.0,3.0,3.0,2.0,0.0,2.0,0.0,87.5,0.0,1.0,11.0,14.0,4.0,8.0,8.0,18.0,3.0,46.0,0.0,40.0,0.0,72.0,44.44444444444444,31.818181818181817,12.626262626262626
