matchId,playerId,firstname,surname,displayName,shortDisplayName,squadId
113150102,1001357,Cara,Koenen,C.Koenen,"Koenen, C",811
113150102,1001708,Kiera,Austin,K.Austin,"Austin, K",811
113150102,994224,Liz,Watson,L.Watson,"Watson, L",811
113150102,991901,Kate,Moloney,K.Moloney,"Moloney, K",811
113150102,80577,Jo,Weston,J.Weston,"Weston, J",811
113150102,80343,Courtney,Bruce,C.Bruce,"Bruce, C",811
113150102,998404,Sarah,Klau,S.Klau,"Klau, S",811
113150102,80113,Caitlin,Bassett,C.Bassett,"Bassett, C",811
113150102,80473,Verity,Charles,V.Charles,"Charles, V",811
113150102,1001711,Sophie,Garbin,S.Garbin,"Garbin, S",811
113150102,1007219,Kim,Jenner,K.Jenner,"Jenner, K",811
113150102,80701,Jamie-Lee,Price,J.Price,"Price, J",811
113150102,80710,Maia,Wilson,M.Wilson,"Wilson, M",813
113150102,80778,Monica,Falkner,M.Falkner,"Falkner, M",813
113150102,80477,Gina,Crampton,G.Crampton,"Crampton, G",813
113150102,80427,Claire,Kersten,C.Kersten,"Kersten, C",813
113150102,994117,Sam,Winders,S.Winders,"Winders, S",813
113150102,998411,Karin,Burger,K.Burger,"Burger, K",813
113150102,80225,Jane,Watson,J.Watson,"Watson, J",813
113150102,80305,Sulu,Fitzpatrick,S.Fitzpatrick,"Fitzpatrick, S",813
113150102,1006791,Maddy,Gordon,M.Gordon,"Gordon, M",813
113150102,80198,Bailey,Mes,B.Mes,"Mes, B",813
113150102,80424,Shannon,Saunders,S.Saunders,"Saunders, S",813
113150102,80776,Whitney,Souness,W.Souness,"Souness, W",813
