matchId,playerId,squadId,minutesPlayed
80050203,80058,803,60.0
80050203,80030,803,60.0
80050203,80170,803,60.0
80050203,80154,803,60.0
80050203,80160,803,11.416666666666666
80050203,80037,803,60.733333333333334
80050203,80159,803,60.0
80050203,80167,803,0.0
80050203,80024,803,49.31666666666667
80050203,80166,803,0.0
80050203,80172,803,0.0
80050203,80036,803,0.0
80050203,80054,805,60.0
80050203,80147,805,30.35
80050203,80063,805,60.733333333333334
80050203,80060,805,30.35
80050203,80097,805,60.0
80050203,80062,805,60.0
80050203,80136,805,60.0
80050203,80055,805,30.383333333333333
80050203,80107,805,30.383333333333333
80050203,80164,805,0.0
80050203,80059,805,0.0
80050203,80056,805,0.0
