matchId,playerId,firstname,surname,displayName,shortDisplayName,squadId
104230106,999128,Helen,Housby,H.Housby,"Housby, H",812
104230106,1001846,Natalie,Haythornthwaite,N.Haythornthwaite,"Haythornthwaite, N",812
104230106,80301,Chelsea,Pitman,C.Pitman,"Pitman, C",812
104230106,80146,Jade,Clarke,J.Clarke,"Clarke, J",812
104230106,80535,Serena,Guthrie,S.Guthrie,"Guthrie, S",812
104230106,80530,Eboni,Beckford-Chambers,E.Beckford-Chambers,"Beckford-Chambers, E",812
104230106,80010,Geva,Mentor,G.Mentor,"Mentor, G",812
104230106,80127,Ama,Agbeze,A.Agbeze,"Agbeze, A",812
104230106,1006559,Beth,Cobden,B.Cobden,"Cobden, B",812
104230106,80532,Kadeen,Corbin,K.Corbin,"Corbin, K",812
104230106,80148,Sasha,Corbin,S.Corbin,"Corbin, S",812
104230106,80813,Jodie,Gibson,J.Gibson,"Gibson, J",812
104230106,1001865,Lenize,Potgieter,L.Potgieter,"Potgieter, L",833
104230106,80555,Maryka,Holtzhausen,M.Holtzhausen,"Holtzhausen, M",833
104230106,80558,Bongiwe,Msomi,B.Msomi,"Msomi, B",833
104230106,80552,Erin,Burger,E.Burger,"Burger, E",833
104230106,80819,Precious,Mthembu,P.Mthembu,"Mthembu, P",833
104230106,80559,Karla,Pretorius,K.Pretorius,"Pretorius, K",833
104230106,999135,Phumza,Maweni,P.Maweni,"Maweni, P",833
104230106,1010126,Danelle,Lochner,D.Lochner,"Lochner, D",833
104230106,1009721,Ine-Mari,Venter,I.Venter,"Venter, I",833
104230106,1009717,Izette,Griesel,I.Griesel,"Griesel, I",833
104230106,1009731,Shadine,Van der Merwe,S.Van der Merwe,"Van der Merwe, S",833
104230106,995127,Zanele,Vimbela,Z.Vimbela,"Vimbela, Z",833
