matchId,squadId,oppSquadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
93150102,811,813,1,0,2,0,0,0,8,13,0,3,15,5,7,12,1,11,4,0,0,0,1,13,5,0,0,7,19,74.42872687704026,57.89473684210527,46.666666666666664,11.228070175438603
93150102,811,813,2,1,3,0,0,0,13,6,0,4,17,4,8,17,4,13,3,0,0,2,1,6,4,2,0,8,23,91.08910891089108,56.52173913043478,77.77777777777779,-21.256038647343004
93150102,811,813,3,1,3,0,0,0,9,11,0,2,15,1,9,13,2,11,1,0,4,0,0,15,5,0,0,5,18,70.74235807860262,61.111111111111114,50.0,11.111111111111114
93150102,811,813,4,1,1,0,0,0,12,7,2,3,12,6,10,15,1,14,3,0,4,1,1,11,3,3,0,7,21,82.8039430449069,66.66666666666666,52.38095238095239,14.28571428571427
93150102,813,811,1,0,3,0,0,0,8,12,1,6,17,3,3,10,3,7,1,0,3,1,2,15,3,2,0,6,15,58.759521218715996,46.666666666666664,57.89473684210527,-11.228070175438603
93150102,813,811,2,1,2,0,0,0,13,5,2,7,16,2,10,15,1,14,0,0,2,1,1,7,5,3,0,4,18,71.2871287128713,77.77777777777779,56.52173913043478,21.256038647343004
93150102,813,811,3,1,2,0,0,0,10,6,0,7,13,1,5,11,3,8,1,0,7,2,2,13,4,2,0,7,16,62.88209606986899,50.0,61.111111111111114,-11.111111111111114
93150102,813,811,4,1,4,0,0,0,13,8,0,2,16,4,9,13,2,11,3,0,1,0,1,9,4,0,0,8,21,82.8039430449069,52.38095238095239,66.66666666666666,-14.28571428571427
