matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
121260102,806,8118,41.0,7.0,41.0,7.0,2.0,3.0,0.0,1.0,0.0,34.0,72.0,21.0,2.0,2.0,11.0,13.0,42.0,62.0,10.0,40.0,13.0,36.0,4.0,35.0,48.0,8.0,36.0,4.0,40.0,26.0,4.0,10.0,5.0,2.0,3.0,38.0,312.5,5.0,0.0,26.0,7.0,44.0,16.0,11.0,29.0,55.0,0.0,0.0,91.0,8.0,3.0,61.0,91.5,65.57377049180327,50.877192982456144,14.69657750934713
121260102,8118,806,25.0,14.0,25.0,14.0,3.0,1.0,1.0,0.0,3.0,27.0,63.0,27.0,1.0,1.0,11.0,12.0,36.0,49.0,8.0,50.0,14.0,20.0,9.0,26.0,39.0,10.0,20.0,9.0,29.0,22.0,4.0,3.0,2.0,5.0,6.0,20.0,215.5,12.0,0.0,39.0,6.0,38.0,20.0,4.0,26.0,45.0,0.0,0.0,38.0,11.0,2.0,57.0,85.5,50.877192982456144,65.57377049180327,-14.69657750934713
