matchId,playerId,squadId,startingPos,startingTime,finishPos,finishTime,duration,oppSquadId
121260102,1022763,8118,S,0,GD,1800,1800,806
121260102,1022763,8118,GD,1800,GD,2400,600,806
121260102,1019169,8118,GA,0,GA,2400,2400,806
121260102,1028036,8118,S,0,S,2400,2400,806
121260102,1009743,8118,S,0,S,2400,2400,806
121260102,995217,8118,WA,0,S,1200,1200,806
121260102,995217,8118,S,1200,S,2400,1200,806
121260102,1013629,8118,GS,0,GS,2400,2400,806
121260102,1013638,8118,GD,0,GK,1200,1200,806
121260102,1013638,8118,GK,1200,GK,2400,1200,806
121260102,1001803,8118,GK,0,WD,1200,1200,806
121260102,1001803,8118,WD,1200,WD,2400,1200,806
121260102,1028096,8118,S,0,GD,1200,1200,806
121260102,1028096,8118,GD,1200,S,1800,600,806
121260102,1028096,8118,S,1800,S,2400,600,806
121260102,80701,8118,C,0,C,2400,2400,806
121260102,1022764,8118,WD,0,WA,1200,1200,806
121260102,1022764,8118,WA,1200,WA,2400,1200,806
121260102,1028095,8118,S,0,S,2400,2400,806
121260102,80078,806,S,0,GS,1200,1200,8118
121260102,80078,806,GS,1200,GS,2400,1200,8118
121260102,1025018,806,GS,0,GA,600,600,8118
121260102,1025018,806,GA,600,S,2013,1413,8118
121260102,1025018,806,S,2013,GA,2238,225,8118
121260102,1025018,806,GA,2238,GA,2400,162,8118
121260102,1009742,806,C,0,S,785,785,8118
121260102,1009742,806,S,785,C,1800,1015,8118
121260102,1009742,806,C,1800,S,2223,423,8118
121260102,1009742,806,S,2223,S,2400,177,8118
121260102,1027549,806,WA,0,S,785,785,8118
121260102,1027549,806,S,785,WA,1800,1015,8118
121260102,1027549,806,WA,1800,S,2191,391,8118
121260102,1027549,806,S,2191,S,2400,209,8118
121260102,80574,806,S,0,WA,1200,1200,8118
121260102,80574,806,WA,1200,S,1800,600,8118
121260102,80574,806,S,1800,WA,2191,391,8118
121260102,80574,806,WA,2191,WA,2400,209,8118
121260102,1019170,806,GK,0,GD,1200,1200,8118
121260102,1019170,806,GD,1200,S,1596,396,8118
121260102,1019170,806,S,1596,S,2400,804,8118
121260102,998404,806,GD,0,GK,1200,1200,8118
121260102,998404,806,GK,1200,GK,2400,1200,8118
121260102,1001715,806,GA,0,GS,600,600,8118
121260102,1001715,806,GS,600,S,1200,600,8118
121260102,1001715,806,S,1200,GA,2013,813,8118
121260102,1001715,806,GA,2013,S,2238,225,8118
121260102,1001715,806,S,2238,S,2400,162,8118
121260102,80439,806,S,0,WA,785,785,8118
121260102,80439,806,WA,785,S,1200,415,8118
121260102,80439,806,S,1200,C,1493,293,8118
121260102,80439,806,C,1493,S,1800,307,8118
121260102,80439,806,S,1800,C,2223,423,8118
121260102,80439,806,C,2223,C,2400,177,8118
121260102,1014127,806,S,0,C,785,785,8118
121260102,1014127,806,C,785,S,1493,708,8118
121260102,1014127,806,S,1493,WD,1800,307,8118
121260102,1014127,806,WD,1800,WD,2400,600,8118
121260102,1025015,806,S,0,WD,1200,1200,8118
121260102,1025015,806,WD,1200,S,1800,600,8118
121260102,1025015,806,S,1800,S,2400,600,8118
121260102,1003784,806,WD,0,S,1200,1200,8118
121260102,1003784,806,S,1200,GD,1596,396,8118
121260102,1003784,806,GD,1596,GD,2400,804,8118
