matchId,squadId,oppSquadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,quartersPlayed,rebounds,secondPhaseReceive,tossUpWin,turnoverHeld,unforcedTurnovers,reboundsPer60,turnoverHeldPer60,centrePassToGoalPercPer60,penaltiesPer60,deflectionWithNoGainPer60,generalPlayTurnoversPer60,interceptPassThrownPer60,gainPer60,pointsPer60,goalMissesPer60,blockedPer60,deflectionWithGainPer60,goalAssistsPer60,tossUpWinPer60,centrePassReceivesPer60,obstructionPenaltiesPer60,feedsPer60,goalsPer60,offsidesPer60,secondPhaseReceivePer60,badPassesPer60,breaksPer60,blocksPer60,badHandsPer60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,possessionChangesPer60,goalAttemptsPer60,contactPenaltiesPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,unforcedTurnoversPer60,pickupsPer60,gainToGoalPercPer60,interceptsPer60,plusMinus,plusMinusPer60
119150402,7183,9196,1001713,1,1,0,0,0,7,0,8,0,0,1,14,25,1,0,6,10,0,0,0,3,1,54.6,0,1,0,9,3,0,6,4,0,15,0,0,3,0.0,0.0,0.0,9.890109890109889,1.0989010989010988,6.593406593406593,3.2967032967032965,1.0989010989010988,0.0,0.0,0.0,0.0,10.989010989010987,0.0,7.692307692307692,1.0989010989010988,27.47252747252747,0.0,0.0,16.483516483516482,1.0989010989010988,0.0,0.0,1.0989010989010988,0.0,0.0,6.593406593406593,0.0,8.79120879120879,4.395604395604395,59.99999999999999,15.384615384615383,3.2967032967032965,3.2967032967032965,0.0,1.0989010989010988,12.0,13.186813186813186
119150402,7183,9196,1001717,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,46,1,45,0,0,54.06666666666667,0,0,0,1,0,45,1,4,1,0,0,0,1,1.1097410604192355,0.0,0.0,1.1097410604192355,0.0,1.1097410604192355,0.0,0.0,49.9383477188656,1.1097410604192355,0.0,0.0,0.0,0.0,0.0,0.0,1.1097410604192355,49.9383477188656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1097410604192355,51.04808877928483,1.1097410604192355,4.438964241676942,60.0,1.1097410604192355,1.1097410604192355,0.0,0.0,0.0,5.0,5.548705302096177
119150402,7183,9196,1004510,1,1,0,0,0,0,0,7,0,0,3,0,0,9,0,3,0,0,0,0,0,7,60.0,0,2,0,9,2,0,3,4,2,0,0,0,3,2.0,0.0,0.0,9.0,3.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,7.0,4.0,60.0,0.0,3.0,2.0,0.0,7.0,5.0,5.0
119150402,7183,9196,1007302,1,0,0,0,1,1,0,8,0,0,5,0,0,0,0,4,0,0,0,0,2,0,40.81666666666667,0,3,0,11,0,0,4,3,0,4,0,0,1,0.0,0.0,0.0,16.169865251122907,7.349938750510412,5.8799510004083295,2.9399755002041648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4699877501020824,4.409963250306247,0.0,0.0,0.0,5.8799510004083295,0.0,1.4699877501020824,0.0,1.4699877501020824,0.0,0.0,5.8799510004083295,0.0,11.759902000816659,4.409963250306247,60.0,0.0,1.4699877501020824,0.0,0.0,0.0,-2.0,-2.9399755002041648
119150402,7183,9196,1019167,0,3,0,0,0,13,0,4,0,0,0,12,14,1,0,4,10,10,4,6,1,1,35.93333333333333,0,2,1,6,0,6,4,3,1,2,0,0,3,1.6697588126159557,0.0,0.0,10.018552875695734,0.0,6.679035250463823,1.6697588126159557,1.6697588126159557,10.018552875695734,6.679035250463823,0.0,0.0,16.69758812615956,0.0,21.706864564007425,3.3395176252319114,23.376623376623378,10.018552875695734,1.6697588126159557,3.3395176252319114,5.009276437847867,0.0,0.0,0.0,0.0,0.0,6.679035250463823,16.69758812615956,6.679035250463823,5.009276437847867,60.0,20.03710575139147,5.009276437847867,0.0,0.0,1.6697588126159557,-2.0,-3.3395176252319114
119150402,7183,9196,1022296,0,0,0,0,0,5,0,3,1,1,1,1,2,2,0,1,1,0,0,0,1,1,24.583333333333332,0,2,0,5,0,0,1,3,0,1,0,0,0,0.0,0.0,0.0,12.203389830508476,2.440677966101695,2.440677966101695,2.440677966101695,4.88135593220339,0.0,0.0,0.0,2.440677966101695,2.440677966101695,0.0,12.203389830508476,4.88135593220339,4.88135593220339,0.0,0.0,2.440677966101695,0.0,0.0,0.0,0.0,0.0,2.440677966101695,2.440677966101695,0.0,7.322033898305085,7.322033898305085,60.0,2.440677966101695,0.0,0.0,0.0,2.440677966101695,0.0,0.0
119150402,7183,9196,1022297,2,1,0,0,0,10,0,2,0,0,3,16,27,3,0,5,16,0,0,0,1,3,60.0,0,3,1,5,1,0,5,4,0,17,0,0,4,0.0,0.0,0.0,5.0,3.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,16.0,0.0,10.0,3.0,27.0,0.0,1.0,17.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,2.0,4.0,60.0,16.0,4.0,1.0,0.0,3.0,5.0,5.0
119150402,7183,9196,1023580,1,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,16.75,0,3,0,6,0,0,1,2,0,1,0,0,1,0.0,0.0,0.0,21.492537313432837,7.164179104477612,3.582089552238806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.746268656716419,0.0,0.0,0.0,3.582089552238806,0.0,0.0,0.0,3.582089552238806,0.0,0.0,3.582089552238806,0.0,10.746268656716419,7.164179104477612,60.0,0.0,3.582089552238806,0.0,0.0,0.0,7.0,25.074626865671643
119150402,7183,9196,1026856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119150402,7183,9196,1027543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
