matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
119150402,7183,9196,6,6,0,0,2,51,70,45,1,1,16,57,85,17,47,27,50,60,6,54,37,8,9,9,14,1,33,18,2,63,7,54,28,4,46,49,0,1,69,18,2.0,89.0,89.0,60.67415730337079,60.49382716049383,0.18033014287696147
119150402,9196,7183,3,3,0,0,0,49,66,59,1,1,8,47,52,10,40,28,44,53,4,49,35,4,10,14,9,2,50,8,1,67,13,49,30,2,40,51,0,1,56,13,2.0,81.0,81.0,60.49382716049383,60.67415730337079,-0.18033014287696147
