attempt1,attempt2,goal1,goal2,goalMisses,goalAssists,feeds,feedWithAttempt,centrePassReceives,gain,intercepts,deflections,deflectionWithGain,deflectionWithNoGain,rebounds,pickups,contactPenalties,obstructionPenalties,generalPlayTurnovers,interceptPassThrown,badHands,badPasses,offsides,minutesPlayed,roundNo,squadId,oppSquadId,fantasyScore,matchId,playerId,netPoints
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,4.0,1.0,3.0,3.0,3.0,7.0,1.0,3.0,0.0,0.0,2.0,0.0,60.0,1.0,807.0,801.0,119.0,120450104.0,1016035.0,65.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,5.0,6.0,1.0,5.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,60.0,2.0,807.0,8117.0,156.0,120450201.0,1016035.0,92.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,60.0,3.0,807.0,806.0,57.0,120450301.0,1016035.0,10.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,60.0,4.0,807.0,8119.0,67.0,120450402.0,1016035.0,28.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,5.0,1.0,4.0,2.0,1.0,4.0,4.0,3.0,1.0,0.0,1.0,0.0,60.0,5.0,807.0,810.0,89.0,120450503.0,1016035.0,32.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,4.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,1.0,1.0,0.0,0.0,60.0,6.0,807.0,8118.0,113.0,120450602.0,1016035.0,59.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.0,2.0,1.0,0.0,2.0,6.0,3.0,2.0,1.0,1.0,0.0,0.0,60.0,7.0,807.0,804.0,115.0,120450701.0,1016035.0,61.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.015245824095496,3.318757437558898,1.6903474732511614,3.0949554720403665,0.5284089560974066,2.2233315681386667,0.6686247448283287,0.628069417769613,4.125420780969479,1.4391753853773293,1.143021493614351,0.22532311018974974,0.08976887939458673,0.1109934682645634,0.0,48.07423886987408,8.0,807.0,8119.0,84.38254943657363,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7298714812002585,3.453831071165427,1.5018594714353537,2.6648750339848957,0.3488523735002608,1.9746752854748006,0.7255024901490011,0.6095571055307398,4.369366058774028,1.0620433009254124,1.2294532434555454,0.30293980777819063,0.02894381539783362,0.13396114713697632,0.0,47.48399170205668,9.0,807.0,801.0,79.08950454545159,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1450493801493926,2.243351133091429,1.1922054976394019,1.9181266573462035,0.26080640683254447,1.3878634663458826,0.4140363539852797,0.5026573176216809,4.5789142354075905,0.9399455121384112,0.9140541086839891,0.1460054011381092,0.027232323549868945,0.08191870047683264,0.0,46.63928508907041,10.0,807.0,810.0,66.86854685292255,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9372346391091884,3.2929648339649034,1.0785729310033572,2.6009251432631375,0.46495215101733756,1.681818837600179,0.719837988673605,0.5306220614338171,4.481111983692621,1.233501641718418,0.9384375429092796,0.14926484703881962,0.01483736400022549,0.0984212429196963,0.0,46.755312706187134,11.0,807.0,8118.0,76.01221861899492,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8172841166068172,2.340548609815264,0.8611629449938837,2.719370908153229,0.315315602272124,1.924309806588884,0.4226926144358595,0.3952441595711464,5.209858397091826,1.0532233883058468,0.8693746552329372,0.08982240976930654,0.007668317739864245,0.08406071585419413,0.0,46.963295508299744,12.0,807.0,804.0,66.77139300234995,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8182000728571555,3.0408705796851994,1.0443466424682397,2.834713520265606,0.3039111316824809,2.0214749681488753,0.6101973684210527,0.4912621258762967,4.141916693522398,0.8240522068193228,0.8438603956254107,0.11128519718041531,0.006144200626959247,0.06170557780599784,0.0,46.680261803413124,13.0,807.0,806.0,75.33353229660742,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7796434147267701,3.313904807929696,1.1229459400437363,2.9644680423081033,0.3073410866838238,2.0735263315289445,0.612935517201735,0.4541265286313983,4.5704679060713485,0.9009558378337031,0.6894890108764204,0.0744763467402776,0.006050306030927216,0.04546281543067279,0.0,46.48315365974025,14.0,807.0,8117.0,78.89433190782835,,,
