matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
80180204,802,7,6,0,0,2,43,36,0,18,48,10,22,58,10,48,7,0,17,5,2,53,12,5,0,20,73,72.636815920398,65.75342465753424,75.0,-9.24657534246576
80180204,810,7,4,0,0,4,43,51,4,11,55,10,36,58,4,54,3,0,20,2,0,71,10,6,0,16,72,71.64179104477613,75.0,65.75342465753424,9.24657534246576
