matchId,squadId,playerId,period,periodSeconds,positionCode,scoreName,scorePoints,matchSeconds,homeSquadScore,awaySquadScore,scoreDifferential
107241103,807,993463,1,21,1,goal,1,21,0,1,-1
107241103,8118,80150,1,44,1,goal,1,44,1,1,0
107241103,807,993463,1,71,1,goal,1,71,1,2,-1
107241103,8118,80150,1,90,0,goal,1,90,2,2,0
107241103,807,993463,1,104,1,goal,1,104,2,3,-1
107241103,807,80078,1,144,1,goal,1,144,2,4,-2
107241103,807,80078,1,160,1,goal,1,160,2,5,-3
107241103,807,993463,1,213,1,goal,1,213,2,6,-4
107241103,807,993463,1,254,1,goal,1,254,2,7,-5
107241103,8118,80150,1,278,2,goal,1,278,3,7,-4
107241103,8118,80150,1,316,1,goal,1,316,4,7,-3
107241103,8118,80150,1,329,0,goal,1,329,5,7,-2
107241103,8118,80150,1,365,1,goal,1,365,6,7,-1
107241103,8118,80150,1,403,1,goal,1,403,7,7,0
107241103,8118,80150,1,468,1,goal,1,468,8,7,1
107241103,8118,80113,1,484,1,goal,1,484,9,7,2
107241103,807,1004465,1,511,0,goal,1,511,9,8,1
107241103,8118,80113,1,530,1,goal,1,530,10,8,2
107241103,807,80078,1,556,3,goal,1,556,10,9,1
107241103,8118,80150,1,582,1,goal,1,582,11,9,2
107241103,807,1004465,1,639,2,miss,0,639,11,9,2
107241103,807,80078,1,644,0,miss,0,644,11,9,2
107241103,807,1004465,1,658,1,goal,1,658,11,10,1
107241103,8118,80113,1,675,3,goal,1,675,12,10,2
107241103,807,1004465,1,697,0,goal,1,697,12,11,1
107241103,8118,80150,1,709,3,goal,1,709,13,11,2
107241103,807,80078,1,727,1,miss,0,727,13,11,2
107241103,8118,80150,1,755,1,miss,0,755,13,11,2
107241103,807,80078,1,767,2,goal,1,767,13,12,1
107241103,807,80078,1,808,1,goal,1,808,13,13,0
107241103,807,1004465,1,845,1,goal,1,845,13,14,-1
107241103,807,80078,1,881,3,goal,1,881,13,15,-2
107241103,807,80078,1,899,1,miss,0,899,13,15,-2
107241103,807,993463,2,50,1,goal,1,953,13,16,-3
107241103,807,993463,2,83,0,goal,1,986,13,17,-4
107241103,8118,80113,2,100,1,goal,1,1003,14,17,-3
