matchId,squadId,playerId,period,periodSeconds,distanceCode,positionCode,scoreName,scorePoints,matchSeconds,homeSquadScore,awaySquadScore,scoreDifferential
107240701,801,1007298,1,18,0,1,goal,1,18,1,0,1
107240701,8117,1001357,1,48,3,3,goal,1,48,1,1,0
107240701,801,1007298,1,100,3,3,goal,1,100,2,1,1
107240701,8117,80475,1,121,1,1,miss,0,121,2,1,1
107240701,801,80100,1,155,0,0,goal,1,155,3,1,2
107240701,801,1007298,1,171,0,1,goal,1,171,4,1,3
107240701,8117,1001357,1,182,0,2,goal,1,182,4,2,2
107240701,8117,1001357,1,240,3,3,miss,0,240,4,2,2
107240701,801,80100,1,262,1,2,goal,1,262,5,2,3
107240701,801,80100,1,313,3,2,goal,1,313,6,2,4
107240701,801,1007298,1,334,3,1,goal,1,334,7,2,5
107240701,8117,1001357,1,374,3,3,goal,1,374,7,3,4
107240701,801,1007298,1,386,0,1,goal,1,386,8,3,5
107240701,801,1007298,1,417,1,1,miss,0,417,8,3,5
107240701,801,1007298,1,423,0,1,goal,1,423,9,3,6
107240701,801,1007298,1,441,3,1,goal,1,441,10,3,7
107240701,8117,1001357,1,463,0,0,goal,1,463,10,4,6
107240701,801,1007298,1,501,3,3,goal,1,501,11,4,7
107240701,8117,1001357,1,538,3,3,goal,1,538,11,5,6
107240701,801,1007298,1,558,0,1,goal,1,558,12,5,7
107240701,8117,1001357,1,573,0,1,goal,1,573,12,6,6
107240701,8117,1001357,1,611,3,3,goal,1,611,12,7,5
107240701,8117,80475,1,644,1,0,miss,0,644,12,7,5
107240701,8117,1001357,1,648,3,1,goal,1,648,12,8,4
107240701,8117,1001357,1,675,3,3,goal,1,675,12,9,3
107240701,8117,80475,1,728,1,1,goal,1,728,12,10,2
107240701,801,1007298,1,744,0,1,goal,1,744,13,10,3
107240701,8117,1001357,1,768,3,1,goal,1,768,13,11,2
107240701,801,80100,1,793,1,1,miss,0,793,13,11,2
107240701,801,1007298,1,797,3,3,goal,1,797,14,11,3
107240701,8117,80475,1,817,0,2,goal,1,817,14,12,2
107240701,801,80100,1,849,0,1,goal,1,849,15,12,3
107240701,8117,80475,1,868,1,2,goal,1,868,15,13,2
107240701,8117,80475,1,896,1,1,goal,1,896,15,14,1
107240701,8117,80475,2,24,0,1,goal,1,928,15,15,0
107240701,801,80100,2,48,1,1,miss,0,952,15,15,0
107240701,801,1007298,2,53,3,1,goal,1,957,16,15,1
107240701,801,1007298,2,104,1,1,goal,1,1008,17,15,2
107240701,801,80100,2,136,3,2,goal,1,1040,18,15,3
107240701,8117,1001357,2,158,3,3,goal,1,1062,18,16,2
107240701,801,80100,2,225,3,1,goal,1,1129,19,16,3
107240701,8117,80475,2,248,1,2,goal,1,1152,19,17,2
107240701,801,1007298,2,283,3,1,goal,1,1187,20,17,3
107240701,8117,1001357,2,327,3,3,goal,1,1231,20,18,2
107240701,801,1007298,2,343,0,1,miss,0,1247,20,18,2
107240701,8117,1001357,2,371,0,1,goal,1,1275,20,19,1
107240701,8117,1001357,2,406,0,0,goal,1,1310,20,20,0
107240701,801,80100,2,419,1,1,goal,1,1323,21,20,1
107240701,8117,1001357,2,446,0,2,goal,1,1350,21,21,0
107240701,8117,80475,2,500,3,3,goal,1,1404,21,22,-1
107240701,8117,1001357,2,551,0,1,goal,1,1455,21,23,-2
107240701,801,1007298,2,563,0,1,goal,1,1467,22,23,-1
107240701,8117,1001357,2,590,0,0,goal,1,1494,22,24,-2
