matchId,squadId,oppSquadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
93550104,842,7524,1,2,0,0,0,0,5,6,0,6,9,6,1,6,0,6,3,0,0,0,0,6,3,0,0,6,12,70.58823529411765,50.0,30.0,20.0
93550104,842,7524,2,0,0,0,0,0,2,13,3,3,6,5,2,8,4,4,1,0,0,0,1,13,1,3,0,4,12,69.12,33.33333333333333,42.857142857142854,-9.523809523809526
93550104,842,7524,3,0,1,0,0,0,6,9,1,1,10,2,4,9,2,7,1,0,1,0,1,10,1,1,0,4,13,77.61194029850745,53.84615384615385,42.857142857142854,10.989010989010993
93550104,842,7524,4,0,0,0,0,0,4,10,1,3,6,5,3,7,1,6,2,0,5,1,0,15,2,2,0,1,7,40.90909090909091,85.71428571428571,72.72727272727273,12.987012987012974
93550104,7524,842,1,0,1,0,0,0,5,13,0,3,6,2,1,7,4,3,1,0,1,0,0,14,1,0,0,3,10,58.82352941176471,30.0,50.0,-20.0
93550104,7524,842,2,1,0,0,0,0,5,12,2,2,13,7,2,11,5,6,3,0,2,2,1,15,4,4,0,5,14,80.64000000000001,42.857142857142854,33.33333333333333,9.523809523809526
93550104,7524,842,3,0,1,0,0,0,7,9,1,4,8,4,5,8,2,6,1,0,3,1,1,12,3,2,0,7,14,83.5820895522388,42.857142857142854,53.84615384615385,-10.989010989010993
93550104,7524,842,4,1,0,0,0,0,5,9,0,6,14,6,4,11,3,8,4,0,5,2,1,14,2,2,0,2,11,64.28571428571428,72.72727272727273,85.71428571428571,-12.987012987012974
