matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,lastCentrePass,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,timeout,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
124390101,801,804,70,6,70,6,6,2,0,0,0,47,79,42,5,5,14,19,68,91,25,68,20,64,2,58,76,10,64,2,66,41,17,8,4,10,Q4 14:54,2,50,527.5,14,0,56,10,68,22,14,43,56,2,0,2,73,15,5.0,93.0,93.0,70.96774193548387,42.32804232804233,28.639699607441543
124390101,804,801,37,14,37,14,2,3,0,0,1,47,46,59,1,1,6,7,44,61,7,43,26,29,7,30,51,15,29,7,36,24,3,9,10,4,Q4 14:23,10,13,92.5,9,1,68,6,43,36,5,42,44,2,0,0,60,11,1.9500000000000002,85.05,85.05,42.32804232804233,70.96774193548387,-28.639699607441543
