matchId,squadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,quartersPlayed,rebounds,tossUpWin,reboundsPer60,netPointsPer60,penaltiesPer60,centrePassToGoalPercPer60,generalPlayTurnoversPer60,deflectionWithNoGainPer60,interceptPassThrownPer60,gainPer60,possessionsPer60,goalMissesPer60,blockedPer60,passesPer60,deflectionWithGainPer60,goalAssistsPer60,disposalsPer60,tossUpWinPer60,centrePassReceivesPer60,obstructionPenaltiesPer60,feedsPer60,goalsPer60,offsidesPer60,badPassesPer60,breaksPer60,blocksPer60,badHandsPer60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,possessionChangesPer60,goalAttemptsPer60,contactPenaltiesPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,pickupsPer60,interceptsPer60,gainToGoalPercPer60,plusMinus,plusMinusPer60
103930604,801,80057,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.68333333333333,0.0,19.5,6.0,0.0,0.0,14.0,0.0,1.0,4.0,4.0,2.0,0.0,2.6267785479751917,25.61109084275812,18.38744983582634,0.0,1.3133892739875959,3.9401678219627874,0.0,3.9401678219627874,5.2535570959503834,0.0,0.0,0.0,1.3133892739875959,0.0,0.0,0.0,2.6267785479751917,7.880335643925575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3133892739875959,1.3133892739875959,0.0,10.507114191900767,5.2535570959503834,60.0,0.0,0.0,0.0,0.0,-3.0,-3.9401678219627874
103930604,801,80301,0.0,1.0,0.0,0.0,0.0,17.0,0.0,6.0,0.0,0.0,3.0,32.0,25.0,30.0,0.0,0.0,5.0,16.0,0.0,0.0,0.0,1.0,0.0,60.0,0.0,48.5,0.0,1.0,30.0,6.0,2.0,5.0,21.0,4.0,0.0,0.0,0.0,48.5,6.0,0.0,5.0,3.0,1.0,0.0,21.0,0.0,0.0,30.0,0.0,16.0,32.0,0.0,17.0,0.0,30.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,4.0,60.0,25.0,2.0,0.0,0.0,-2.0,-2.0
103930604,801,80440,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,1.0,5.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,60.0,0.0,73.5,8.0,0.0,0.0,17.0,1.0,0.0,13.0,4.0,1.0,0.0,1.0,73.5,17.0,0.0,0.0,5.0,0.0,5.0,13.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,4.0,60.0,0.0,1.0,3.0,0.0,-2.0,-2.0
103930604,801,80558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103930604,801,993702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,16.0,13.0,14.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,6.0,0.0,60.0,0.0,12.5,1.0,0.0,14.0,5.0,4.0,7.0,8.0,4.0,0.0,0.0,0.0,12.5,5.0,0.0,7.0,2.0,6.0,0.0,8.0,0.0,0.0,14.0,0.0,11.0,16.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,4.0,60.0,13.0,4.0,0.0,0.0,-2.0,-2.0
103930604,801,994232,0.0,0.0,0.0,0.0,0.0,6.0,0.0,16.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,60.71666666666667,0.0,12.0,4.0,4.0,0.0,20.0,0.0,2.0,9.0,4.0,0.0,0.0,0.0,11.858358495745264,19.763930826242106,0.0,1.9763930826242107,0.9881965413121053,0.0,1.9763930826242107,8.893768871808948,0.0,0.0,0.0,0.0,0.0,0.9881965413121053,0.0,5.929179247872632,3.9527861652484213,0.0,0.0,3.9527861652484213,0.0,0.0,0.0,0.0,0.0,0.0,1.9763930826242107,0.0,15.811144660993685,3.9527861652484213,60.0,0.0,0.0,1.9763930826242107,0.0,-2.0,-1.9763930826242107
103930604,801,999806,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.033333333333333,0.0,10.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,39.91130820399113,15.964523281596453,0.0,0.0,0.0,0.0,3.991130820399113,11.973392461197339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.982261640798226,3.991130820399113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.973392461197339,7.982261640798226,60.0,0.0,0.0,3.991130820399113,0.0,1.0,3.991130820399113
103930604,801,1004465,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,5.0,0.0,0.0,0.0,5.0,13.0,2.0,11.0,0.0,0.0,30.4,0.0,36.0,0.0,0.0,5.0,0.0,1.0,1.0,21.0,2.0,1.0,0.0,1.973684210526316,71.05263157894737,0.0,0.0,0.0,0.0,0.0,0.0,41.44736842105264,3.947368421052632,0.0,9.868421052631579,0.0,9.868421052631579,35.526315789473685,0.0,11.842105263157896,0.0,9.868421052631579,21.710526315789476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.973684210526316,25.657894736842106,0.0,3.947368421052632,60.0,9.868421052631579,1.973684210526316,0.0,0.0,-6.0,-11.842105263157896
103930604,801,1007298,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,9.0,0.0,0.0,2.0,8.0,8.0,4.0,4.0,1.0,0.0,30.316666666666666,0.0,0.5,0.0,0.0,9.0,0.0,0.0,4.0,19.0,2.0,0.0,0.0,0.0,0.9895547003848268,0.0,0.0,3.9582188015393074,0.0,1.9791094007696537,0.0,37.60307861462342,7.916437603078615,0.0,17.811984606926885,0.0,15.83287520615723,33.64485981308411,0.0,21.77020340846619,0.0,17.811984606926885,7.916437603078615,0.0,1.9791094007696537,0.0,0.0,0.0,0.0,0.0,7.916437603078615,15.83287520615723,0.0,3.9582188015393074,60.0,17.811984606926885,0.0,0.0,0.0,4.0,7.916437603078615
103930604,801,1010545,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,5.0,0.0,40.0,6.0,34.0,1.0,0.0,60.0,0.0,21.0,0.0,0.0,0.0,6.0,0.0,6.0,46.0,4.0,6.0,0.0,6.0,21.0,6.0,0.0,5.0,0.0,1.0,0.0,46.0,6.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,40.0,6.0,4.0,60.0,0.0,0.0,0.0,0.0,-2.0,-2.0
