matchId,playerId,squadId,minutesPlayed
100831403,80540,804,60.0
100831403,80293,804,60.0
100831403,994224,804,58.63333333333333
100831403,991901,804,53.766666666666666
100831403,994226,804,60.0
100831403,80577,804,60.0
100831403,994213,804,54.65
100831403,80572,804,9.3
100831403,1001920,804,6.2
100831403,80346,804,0.0
100831403,995218,810,60.0
100831403,80009,810,39.61666666666667
100831403,993360,810,51.55
100831403,80473,810,60.0
100831403,998408,810,60.0
100831403,80534,810,60.0
100831403,80343,810,60.0
100831403,80003,810,30.533333333333335
100831403,1007307,810,0.0
100831403,997815,810,0.0
