matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
113911301,807,8119,61.0,12.0,61.0,12.0,5.0,6.0,0.0,1.0,2.0,55.0,61.0,53.0,5.0,5.0,16.0,21.0,61.0,92.0,12.0,83.0,24.0,49.0,5.0,46.0,73.0,19.0,49.0,5.0,54.0,37.0,10.0,7.0,3.0,4.0,4.0,37.0,318.5,19.0,1.0,74.0,11.0,59.0,28.0,11.0,47.0,0.0,64.0,20.0,7.0,102.0,102.0,52.94117647058824,69.23076923076923,-16.289592760180987
113911301,8119,807,68.0,4.0,68.0,4.0,4.0,2.0,1.0,0.0,0.0,53.0,78.0,34.0,3.0,3.0,9.0,12.0,67.0,81.0,9.0,56.0,18.0,60.0,3.0,58.0,72.0,9.0,60.0,3.0,63.0,47.0,5.0,11.0,3.0,4.0,4.0,44.0,385.0,11.0,0.0,45.0,15.0,66.0,22.0,7.0,53.0,0.0,55.0,11.0,4.0,91.0,91.0,69.23076923076923,52.94117647058824,16.289592760180987
