matchId,squadId,oppSquadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
95630204,801,804,1,0,1,0,0,0,11,22,1,5,19,1,5,15,4,11,8,1,2,0,3,2,2,25,4,3,46,0,6,19,75.49668874172185,57.89473684210527,66.66666666666666,-8.77192982456139
95630204,801,804,2,0,3,0,1,0,10,17,2,2,13,2,4,16,7,9,6,1,2,0,2,3,1,19,4,5,46,0,8,21,84.0,42.857142857142854,53.84615384615385,-10.989010989010993
95630204,801,804,3,0,2,0,0,0,9,11,1,9,14,2,5,16,8,8,2,3,3,1,1,2,0,12,4,3,50,0,7,21,83.72093023255813,38.095238095238095,47.61904761904761,-9.523809523809518
95630204,801,804,4,0,0,0,0,0,10,13,0,4,14,0,7,17,6,11,6,0,5,0,3,0,0,16,5,0,51,0,8,25,98.36065573770492,44.0,50.0,-6.0
95630204,804,801,1,1,1,0,0,1,10,14,0,4,15,0,7,19,5,14,8,0,6,0,1,2,0,15,4,2,54,0,4,21,83.44370860927152,66.66666666666666,57.89473684210527,8.77192982456139
95630204,804,801,2,1,1,1,0,1,10,16,0,6,19,2,8,19,5,14,8,3,3,2,0,1,0,16,3,1,54,0,8,26,104.0,53.84615384615385,42.857142857142854,10.989010989010993
95630204,804,801,3,0,3,0,0,0,10,11,2,4,16,2,8,14,4,10,4,2,4,0,2,1,0,13,4,3,50,0,8,21,83.72093023255813,47.61904761904761,38.095238095238095,9.523809523809518
95630204,804,801,4,1,3,0,0,0,9,15,5,8,12,6,7,13,3,10,2,7,1,1,4,1,1,20,2,6,49,0,8,20,78.68852459016394,50.0,44.0,6.0
