matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
98180702,804,6,5,0,0,0,53,57,2,9,203,69,7,33,65,14,51,35,7,9,5,0,20,3,3,121,77,14,89,5,47,0,27,88.09458344789662,57.30337078651685,68.6046511627907,-11.301280376273851
98180702,806,2,2,0,0,0,46,39,2,20,205,85,7,31,66,7,59,39,8,12,5,0,11,2,2,131,50,9,86,4,53,0,22,85.12510310695629,68.6046511627907,57.30337078651685,11.301280376273851
