matchId,playerId,squadId,minutesPlayed
98180702,80570,804,57.4
98180702,994215,804,45.483333333333334
98180702,80041,804,60.0
98180702,994224,804,53.63333333333333
98180702,991901,804,52.4
98180702,80577,804,45.483333333333334
98180702,80010,804,60.0
98180702,80575,804,0.0
98180702,80298,804,18.35
98180702,994213,804,15.133333333333333
98180702,1001717,804,0.0
98180702,994226,804,15.2
98180702,80052,806,60.0
98180702,80072,806,60.0
98180702,80069,806,57.4
98180702,80574,806,60.0
98180702,80105,806,60.0
98180702,1003784,806,60.0
98180702,80048,806,60.0
98180702,1001708,806,0.0
98180702,993702,806,3.216666666666667
98180702,991904,806,0.0
98180702,1001803,806,0.0
98180702,80475,806,0.0
