matchId,squadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
95630401,802,1,3,4,0,0,0,13,12,1,7,10,4,5,12,2,10,6,3,1,3,0,1,0,12,2,2,43,0,8,19,74.67248908296943,52.63157894736842,68.18181818181817,-15.550239234449755
95630401,802,2,2,1,0,0,0,11,15,2,4,19,2,6,13,2,11,9,1,1,0,4,1,1,19,2,3,47,0,7,19,73.86609071274297,57.89473684210527,54.54545454545454,3.3492822966507276
95630401,802,3,2,1,0,0,0,14,13,0,5,25,4,9,18,3,15,8,5,2,4,0,2,1,13,3,2,56,0,4,20,78.34602829162134,75.0,66.66666666666666,8.333333333333343
95630401,802,4,1,1,0,0,0,9,7,1,3,20,3,7,16,3,13,8,1,4,2,5,2,1,12,5,3,50,0,3,17,66.59412404787813,76.47058823529412,56.52173913043478,19.948849104859335
95630401,809,1,2,0,0,0,0,9,8,0,6,18,2,11,16,1,15,6,1,8,2,2,0,0,10,5,0,57,0,6,22,86.46288209606986,68.18181818181817,52.63157894736842,15.550239234449755
95630401,809,2,1,3,0,0,0,10,8,0,4,20,2,10,16,4,12,6,3,3,2,4,0,0,12,4,0,53,0,6,22,85.5291576673866,54.54545454545454,57.89473684210527,-3.3492822966507276
95630401,809,3,1,0,0,0,0,10,12,0,9,14,3,8,15,3,12,9,2,1,3,4,1,1,16,3,1,44,0,4,18,70.5114254624592,66.66666666666666,75.0,-8.333333333333343
95630401,809,4,1,2,0,0,0,13,14,1,3,23,6,10,15,2,13,9,3,1,5,5,0,0,19,1,1,50,0,8,23,90.09793253536454,56.52173913043478,76.47058823529412,-19.948849104859335
