matchId,squadId,oppSquadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,quartersPlayed,rebounds,tossUpWin,turnovers,badHandsPer60,badPassesPer60,blockedPer60,blocksPer60,breaksPer60,centrePassReceivesPer60,contactPenaltiesPer60,defensiveReboundsPer60,deflectionsPer60,feedsPer60,gainPer60,goalAssistsPer60,goalAttemptsPer60,goalMissesPer60,goalsPer60,interceptsPer60,minutesPlayedPer60,missedGoalTurnoverPer60,obstructionPenaltiesPer60,offensiveReboundsPer60,offsidesPer60,penaltiesPer60,pickupsPer60,quartersPlayedPer60,reboundsPer60,tossUpWinPer60,turnoversPer60,plusMinus,plusMinusPer60
95630401,802,809,80020,0,1,0,0,0,2,6,1,4,0,1,0,0,0,0,0,60.0,0,0,0,0,6,1,4,1,0,1,0.0,1.0,0.0,0.0,0.0,2.0,6.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,6.0,1.0,4.0,1.0,0.0,1.0,-3.0,-3.0
95630401,802,809,80028,0,0,0,0,0,10,0,0,0,21,0,6,0,0,0,0,34.666666666666664,0,0,0,0,0,1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,17.307692307692307,0.0,0.0,0.0,36.34615384615385,0.0,10.384615384615385,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,1.7307692307692308,5.1923076923076925,0.0,0.0,0.0,3.0,5.1923076923076925
95630401,802,809,80107,1,0,0,0,0,4,5,0,1,8,1,2,0,0,0,1,26.666666666666668,0,0,0,0,5,0,2,0,0,1,2.25,0.0,0.0,0.0,0.0,9.0,11.25,0.0,2.25,18.0,2.25,4.5,0.0,0.0,0.0,2.25,60.0,0.0,0.0,0.0,0.0,11.25,0.0,4.5,0.0,0.0,2.25,-6.0,-13.5
95630401,802,809,80198,0,1,0,0,0,5,0,0,1,0,0,0,1,1,0,0,6.15,0,0,0,0,0,0,1,0,0,1,0.0,9.75609756097561,0.0,0.0,0.0,48.78048780487805,0.0,0.0,9.75609756097561,0.0,0.0,0.0,9.75609756097561,9.75609756097561,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75609756097561,0.0,0.0,9.75609756097561,-9.0,-87.80487804878048
95630401,802,809,80223,0,0,0,0,0,1,7,0,2,0,4,0,0,0,0,4,60.0,0,1,0,1,8,4,4,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,60.0,0.0,1.0,0.0,1.0,8.0,4.0,4.0,0.0,0.0,0.0,-3.0,-3.0
95630401,802,809,80247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95630401,802,809,80428,0,1,0,0,0,0,13,3,8,0,5,0,0,0,0,2,60.0,0,2,0,0,15,1,4,3,0,1,0.0,1.0,0.0,0.0,0.0,0.0,13.0,3.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,60.0,0.0,2.0,0.0,0.0,15.0,1.0,4.0,3.0,0.0,1.0,-3.0,-3.0
95630401,802,809,80524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95630401,802,809,80540,3,0,0,0,0,0,2,0,1,4,0,2,41,5,36,0,60.0,0,0,5,0,2,0,4,5,0,4,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,2.0,41.0,5.0,36.0,0.0,60.0,0.0,0.0,5.0,0.0,2.0,0.0,4.0,5.0,0.0,4.0,-3.0,-3.0
95630401,802,809,80565,1,2,0,0,0,24,3,0,2,19,1,13,17,4,13,1,55.18333333333333,0,3,1,1,6,1,4,1,0,5,1.0872848082150408,2.1745696164300816,0.0,0.0,0.0,26.094835397160978,3.261854424645122,0.0,2.1745696164300816,20.658411356085775,1.0872848082150408,14.13470250679553,18.483841739655695,4.349139232860163,14.13470250679553,1.0872848082150408,60.0,0.0,3.261854424645122,1.0872848082150408,1.0872848082150408,6.523708849290244,1.0872848082150408,4.349139232860163,1.0872848082150408,0.0,5.436424041075204,6.0,6.523708849290244
