matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
95630401,802,809,8,7,0,0,0,47,47,4,19,74,13,27,59,10,49,31,10,8,9,0,9,6,3,56,12,10,49,0,22,75,73.36956521739131,65.33333333333333,61.1764705882353,4.1568627450980316
95630401,809,802,5,5,0,0,0,42,42,1,22,75,13,39,62,10,52,30,9,13,12,0,15,1,1,57,13,2,51,0,24,85,83.15217391304348,61.1764705882353,65.33333333333333,-4.1568627450980316
