matchId,playerId,firstname,surname,displayName,shortDisplayName,squadId
95630401,80428,Jessica,Moulds,J.Moulds,"Moulds, J",802
95630401,80020,Demelza,Fellowes,D.Fellowes,Fellowes,802
95630401,80223,Hayley,Saunders,H.Saunders,"Saunders, H",802
95630401,80107,Keshia,Grant,K.Grant,"Grant, K",802
95630401,80699,Erikana,Pedersen,E.Pedersen,"Pedersen, E",802
95630401,80198,Bailey,Mes,B.Mes,"Mes, B",802
95630401,80540,Mwayi,Kumwenda,M.Kumwenda,"Kumwenda, M",802
95630401,80565,Gemma,Hazeldine,G.Hazeldine,"Hazeldine, G",802
95630401,80247,Louise,Thayer,L.Thayer,"Thayer, L",802
95630401,80028,Anna,Thompson,A.Thompson,"Thompson, A",802
95630401,80524,Zoe,Walker,Z.Walker,"Walker, Z",802
95630401,994106,Chloe,Williamson,C.Williamson,"Williamson, C",802
95630401,993358,Kristiana,Manu'a,K.Manu'a,Manu'a,809
95630401,80057,Leana,de Bruin,L.de Bruin,"de Bruin, L",809
95630401,994117,Samantha,Sinclair,S.Sinclair,"Sinclair, S",809
95630401,80701,Jamie-Lee,Price,J.Price,"Price, J",809
95630401,80055,Grace,Rasmussen,G.Rasmussen,"Rasmussen, G",809
95630401,80022,Ellen,Halpenny,E.Halpenny,"Halpenny, E",809
95630401,80150,Joanne,Harten,J.Harten,"Harten, J",809
95630401,993041,Kelly,Jury,K.Jury,"Jury, K",809
95630401,80101,Casey,Kopua,C.Kopua,"Kopua, C",809
95630401,991906,Malia,Paseka,M.Paseka,"Paseka, M",809
95630401,80602,Aisha,Bower,A.Bower,"Bower, A",809
95630401,80314,Jo,Tripp,J.Tripp,"Tripp, J",809
