matchId,squadId,oppSquadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,quartersPlayed,rebounds,tossUpWin,turnovers,reboundsPer60,penaltiesPer60,gainPer60,possessionsPer60,offensiveReboundsPer60,goalMissesPer60,blockedPer60,passesPer60,goalAssistsPer60,disposalsPer60,tossUpWinPer60,centrePassReceivesPer60,obstructionPenaltiesPer60,feedsPer60,goalsPer60,offsidesPer60,badPassesPer60,defensiveReboundsPer60,breaksPer60,blocksPer60,badHandsPer60,missedGoalTurnoverPer60,goalAttemptsPer60,deflectionsPer60,contactPenaltiesPer60,quartersPlayedPer60,minutesPlayedPer60,turnoversPer60,pickupsPer60,interceptsPer60,plusMinus,plusMinusPer60
99530101,811,813,80009,0,0,0,0,1,14,0,0,1,20,11,0,9,7,2,5,0,30.2,0,1,1,0,11,1,0,24,2,1,0,3,1.9867549668874174,1.9867549668874174,0.0,47.682119205298015,1.9867549668874174,3.9735099337748347,0.0,21.85430463576159,17.880794701986755,39.735099337748345,0.0,27.814569536423843,1.9867549668874174,21.85430463576159,9.933774834437086,0.0,0.0,0.0,1.9867549668874174,0.0,0.0,0.0,13.907284768211921,1.9867549668874174,0.0,3.9735099337748347,60.0,5.960264900662252,0.0,0.0,2.0,3.9735099337748347
99530101,811,813,80041,0,1,0,0,1,25,3,0,0,30,29,0,23,0,0,0,0,60.516666666666666,0,0,0,0,29,3,2,29,4,0,0,4,0.0,2.974387221151198,0.0,28.752409804461582,0.0,0.0,0.0,28.752409804461582,22.803635362159184,29.74387221151198,0.0,24.786560176259982,0.0,28.752409804461582,0.0,0.0,0.9914624070503993,0.0,0.9914624070503993,0.0,0.0,0.0,0.0,0.0,2.974387221151198,3.9658496282015974,60.0,3.9658496282015974,1.9829248141007987,0.0,12.0,11.897548884604792
99530101,811,813,80048,0,0,0,0,0,0,14,2,12,4,0,6,0,0,0,0,4,60.516666666666666,0,4,0,0,0,18,1,12,4,2,0,1,1.9829248141007987,17.84632332690719,5.948774442302396,11.897548884604792,0.0,0.0,0.0,0.0,0.0,3.9658496282015974,0.0,0.0,3.9658496282015974,0.0,0.0,0.0,0.0,1.9829248141007987,0.0,0.0,0.0,0.0,0.0,11.897548884604792,13.880473698705591,3.9658496282015974,60.0,0.9914624070503993,0.9914624070503993,3.9658496282015974,12.0,11.897548884604792
99530101,811,813,80052,0,0,0,0,0,0,0,0,0,16,2,0,0,14,1,13,0,15.1,0,0,0,0,2,0,0,14,1,0,0,0,0.0,0.0,0.0,55.629139072847686,0.0,3.9735099337748347,0.0,7.9470198675496695,0.0,63.576158940397356,0.0,0.0,0.0,7.9470198675496695,51.65562913907285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.629139072847686,0.0,0.0,3.9735099337748347,60.0,0.0,0.0,0.0,-4.0,-15.894039735099339
99530101,811,813,80076,0,0,0,0,0,1,2,1,2,0,0,1,0,0,0,0,0,30.316666666666666,0,3,0,0,0,5,1,4,2,1,0,0,1.9791094007696537,9.895547003848268,1.9791094007696537,7.916437603078615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9791094007696537,5.9373282023089615,0.0,0.0,0.0,0.0,1.9791094007696537,0.0,0.0,0.0,0.0,0.0,3.9582188015393074,3.9582188015393074,3.9582188015393074,60.0,0.0,1.9791094007696537,0.0,10.0,19.791094007696536
99530101,811,813,80113,0,0,0,0,0,0,1,0,0,50,3,0,0,47,0,47,0,45.416666666666664,0,1,1,0,3,2,0,48,3,1,0,1,1.3211009174311927,2.6422018348623855,0.0,63.41284403669725,1.3211009174311927,0.0,0.0,3.963302752293578,0.0,66.05504587155964,0.0,0.0,1.3211009174311927,3.963302752293578,62.091743119266056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.091743119266056,0.0,1.3211009174311927,3.963302752293578,60.0,1.3211009174311927,0.0,0.0,16.0,21.137614678899084
99530101,811,813,80470,0,0,0,0,1,1,14,0,4,1,1,0,1,0,0,0,0,30.2,0,4,0,0,1,18,1,3,2,0,0,0,0.0,35.76158940397351,0.0,5.960264900662252,0.0,0.0,0.0,1.9867549668874174,1.9867549668874174,1.9867549668874174,0.0,1.9867549668874174,7.9470198675496695,1.9867549668874174,0.0,0.0,0.0,0.0,1.9867549668874174,0.0,0.0,0.0,0.0,7.9470198675496695,27.814569536423843,3.9735099337748347,60.0,0.0,1.9867549668874174,0.0,2.0,3.9735099337748347
99530101,811,813,80577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99530101,811,813,80833,0,1,0,0,0,0,2,0,1,64,20,0,10,0,0,0,0,45.416666666666664,0,3,0,0,64,5,1,46,3,0,0,2,0.0,6.605504587155964,0.0,60.77064220183487,0.0,0.0,0.0,84.55045871559633,13.211009174311927,84.55045871559633,0.0,0.0,3.963302752293578,26.422018348623855,0.0,0.0,1.3211009174311927,0.0,0.0,0.0,0.0,0.0,0.0,1.3211009174311927,2.6422018348623855,3.963302752293578,60.0,2.6422018348623855,1.3211009174311927,0.0,16.0,21.137614678899084
99530101,811,813,991905,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,60.516666666666666,0,3,0,2,0,11,2,11,4,0,0,0,0.0,10.906086477554393,0.0,10.906086477554393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.931699256403195,2.974387221151198,0.0,0.0,1.9829248141007987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.931699256403195,7.931699256403195,3.9658496282015974,60.0,0.0,1.9829248141007987,0.0,12.0,11.897548884604792
99530101,811,813,993463,0,3,0,0,0,8,4,0,1,20,14,1,7,4,1,3,1,30.316666666666666,0,0,0,1,14,4,0,15,2,0,0,5,0.0,7.916437603078615,1.9791094007696537,29.686641011544804,0.0,1.9791094007696537,0.0,27.707531610775153,13.853765805387576,39.58218801539307,0.0,15.83287520615723,0.0,27.707531610775153,5.9373282023089615,1.9791094007696537,5.9373282023089615,0.0,0.0,0.0,0.0,0.0,7.916437603078615,1.9791094007696537,7.916437603078615,3.9582188015393074,60.0,9.895547003848268,0.0,1.9791094007696537,10.0,19.791094007696536
99530101,811,813,994224,1,0,0,0,0,0,0,0,0,15,3,1,2,0,0,0,1,15.1,0,1,0,0,15,1,1,15,1,0,0,1,0.0,3.9735099337748347,3.9735099337748347,59.60264900662252,0.0,0.0,0.0,59.60264900662252,7.9470198675496695,59.60264900662252,0.0,0.0,3.9735099337748347,11.920529801324504,0.0,0.0,0.0,0.0,0.0,0.0,3.9735099337748347,0.0,0.0,0.0,0.0,3.9735099337748347,60.0,3.9735099337748347,3.9735099337748347,3.9735099337748347,-4.0,-15.894039735099339
99530101,813,811,80055,0,0,0,0,0,25,3,0,0,17,16,0,9,0,0,0,0,45.416666666666664,0,0,0,1,16,3,0,26,3,0,0,3,0.0,3.963302752293578,0.0,34.34862385321101,0.0,0.0,0.0,21.137614678899084,11.889908256880734,22.458715596330276,0.0,33.02752293577982,0.0,21.137614678899084,0.0,1.3211009174311927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.963302752293578,3.963302752293578,60.0,3.963302752293578,0.0,0.0,-16.0,-21.137614678899084
99530101,813,811,80099,0,0,0,0,0,5,11,0,2,1,0,1,0,0,0,0,1,60.516666666666666,0,3,0,0,0,14,3,12,4,0,0,0,0.0,13.880473698705591,0.9914624070503993,11.897548884604792,0.0,0.0,0.0,0.0,0.0,0.9914624070503993,0.0,4.957312035251997,2.974387221151198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9829248141007987,10.906086477554393,3.9658496282015974,60.0,0.0,2.974387221151198,0.9914624070503993,-12.0,-11.897548884604792
99530101,813,811,80105,0,0,0,0,0,4,5,0,2,34,12,0,5,0,0,0,0,60.516666666666666,0,2,0,0,31,7,1,27,4,0,0,0,0.0,6.940236849352796,0.0,26.769484990360784,0.0,0.0,0.0,30.73533461856238,4.957312035251997,33.70972183971358,0.0,3.9658496282015974,1.9829248141007987,11.897548884604792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9829248141007987,4.957312035251997,3.9658496282015974,60.0,0.0,0.9914624070503993,0.0,-12.0,-11.897548884604792
99530101,813,811,80192,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,15.1,0,0,0,0,0,2,0,2,1,0,0,1,0.0,7.9470198675496695,0.0,7.9470198675496695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9470198675496695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9735099337748347,7.9470198675496695,3.9735099337748347,60.0,3.9735099337748347,0.0,0.0,-6.0,-23.841059602649008
99530101,813,811,80198,2,0,0,0,0,0,5,0,0,33,1,0,1,32,4,28,0,60.516666666666666,0,0,2,0,1,5,2,36,4,2,0,8,1.9829248141007987,4.957312035251997,0.0,35.69264665381438,1.9829248141007987,3.9658496282015974,0.0,0.9914624070503993,0.9914624070503993,32.71825943266318,0.0,0.0,0.0,0.9914624070503993,27.760947397411183,0.0,0.0,0.0,0.0,0.0,1.9829248141007987,0.0,31.72679702561278,0.0,4.957312035251997,3.9658496282015974,60.0,7.931699256403195,1.9829248141007987,0.0,-12.0,-11.897548884604792
